# Date;UT time;Temperature;Relative Humidity;Pressure;Wind speed;Wind direction;Rainfall;Snowfall;Snow depth;Short-wave irradiation
2022-01-01;05:30;302.52;44.21;1014.43;3.04;12.15;0.000000;0.000000;0.000000;206.0158
2022-01-01;05:45;302.86;43.23;1014.17;3.21;10.76;0.000000;0.000000;0.000000;205.0818
2022-01-01;06:00;303.21;42.25;1013.91;3.38;9.52;0.000000;0.000000;0.000000;203.1697
2022-01-01;06:15;303.29;42.02;1013.68;3.39;12.11;0.000000;0.000000;0.000000;200.2911
2022-01-01;06:30;303.37;41.79;1013.44;3.40;14.68;0.000000;0.000000;0.000000;196.4616
2022-01-01;06:45;303.45;41.56;1013.21;3.42;17.23;0.000000;0.000000;0.000000;191.7012
2022-01-01;07:00;303.53;41.33;1012.98;3.45;19.75;0.000000;0.000000;0.000000;186.0334
2022-01-01;07:15;303.61;41.10;1012.75;3.48;22.22;0.000000;0.000000;0.000000;179.4858
2022-01-01;07:30;303.69;40.87;1012.51;3.52;24.64;0.000000;0.000000;0.000000;172.0896
2022-01-01;07:45;303.77;40.65;1012.28;3.56;27.00;0.000000;0.000000;0.000000;162.7677
2022-01-01;08:00;303.85;40.42;1012.05;3.62;29.30;0.000000;0.000000;0.000000;151.7359
2022-01-01;08:15;303.93;40.19;1011.82;3.67;31.53;0.000000;0.000000;0.000000;140.2323
2022-01-01;08:30;304.00;39.96;1011.58;3.73;33.69;0.000000;0.000000;0.000000;128.3305
2022-01-01;08:45;304.08;39.73;1011.35;3.80;35.77;0.000000;0.000000;0.000000;116.1046
2022-01-01;09:00;304.16;39.50;1011.12;3.88;37.78;0.000000;0.000000;0.000000;103.6286
2022-01-01;09:15;303.87;40.22;1011.28;3.90;37.26;0.000000;0.000000;0.000000;90.9760
2022-01-01;09:30;303.57;40.94;1011.44;3.92;36.75;0.000000;0.000000;0.000000;78.2198
2022-01-01;09:45;303.27;41.66;1011.60;3.95;36.25;0.000000;0.000000;0.000000;65.4316
2022-01-01;10:00;302.97;42.38;1011.76;3.97;35.75;0.000000;0.000000;0.000000;52.6815
2022-01-01;10:15;302.68;43.10;1011.92;4.00;35.26;0.000000;0.000000;0.000000;40.0377
2022-01-01;10:30;302.38;43.82;1012.08;4.02;34.77;0.000000;0.000000;0.000000;27.5662
2022-01-01;10:45;302.08;44.54;1012.24;4.05;34.29;0.000000;0.000000;0.000000;14.8299
2022-01-01;11:00;301.78;45.26;1012.40;4.07;33.81;0.000000;0.000000;0.000000;3.2862
2022-01-01;11:15;301.49;45.98;1012.56;4.10;33.35;0.000000;0.000000;0.000000;0.0000
2022-01-01;11:30;301.19;46.70;1012.72;4.12;32.88;0.000000;0.000000;0.000000;0.0000
2022-01-01;11:45;300.89;47.42;1012.88;4.15;32.43;0.000000;0.000000;0.000000;0.0000
2022-01-01;12:00;300.59;48.14;1013.04;4.18;31.98;0.000000;0.000000;0.000000;0.0000
2022-01-01;12:15;300.43;48.69;1013.22;4.05;33.00;0.000000;0.000000;0.000000;0.0000
2022-01-01;12:30;300.27;49.24;1013.40;3.92;34.09;0.000000;0.000000;0.000000;0.0000
2022-01-01;12:45;300.10;49.79;1013.58;3.79;35.25;0.000000;0.000000;0.000000;0.0000
2022-01-01;13:00;299.94;50.34;1013.76;3.67;36.49;0.000000;0.000000;0.000000;0.0000
2022-01-01;13:15;299.77;50.89;1013.94;3.55;37.82;0.000000;0.000000;0.000000;0.0000
2022-01-01;13:30;299.61;51.43;1014.12;3.42;39.24;0.000000;0.000000;0.000000;0.0000
2022-01-01;13:45;299.45;51.98;1014.30;3.31;40.77;0.000000;0.000000;0.000000;0.0000
2022-01-01;14:00;299.28;52.53;1014.48;3.19;42.40;0.000000;0.000000;0.000000;0.0000
2022-01-01;14:15;299.12;53.08;1014.66;3.08;44.16;0.000000;0.000000;0.000000;0.0000
2022-01-01;14:30;298.95;53.63;1014.84;2.97;46.06;0.000000;0.000000;0.000000;0.0000
2022-01-01;14:45;298.79;54.18;1015.02;2.86;48.09;0.000000;0.000000;0.000000;0.0000
2022-01-01;15:00;298.63;54.73;1015.20;2.76;50.28;0.000000;0.000000;0.000000;0.0000
2022-01-01;15:15;298.53;55.03;1015.14;2.88;49.29;0.000000;0.000000;0.000000;0.0000
2022-01-01;15:30;298.44;55.33;1015.08;3.00;48.37;0.000000;0.000000;0.000000;0.0000
2022-01-01;15:45;298.34;55.63;1015.02;3.12;47.53;0.000000;0.000000;0.000000;0.0000
2022-01-01;16:00;298.25;55.94;1014.96;3.24;46.75;0.000000;0.000000;0.000000;0.0000
2022-01-01;16:15;298.16;56.24;1014.90;3.36;46.02;0.000000;0.000000;0.000000;0.0000
2022-01-01;16:30;298.06;56.54;1014.84;3.48;45.35;0.000000;0.000000;0.000000;0.0000
2022-01-01;16:45;297.97;56.84;1014.78;3.60;44.72;0.000000;0.000000;0.000000;0.0000
2022-01-01;17:00;297.88;57.14;1014.72;3.73;44.13;0.000000;0.000000;0.000000;0.0000
2022-01-01;17:15;297.78;57.44;1014.65;3.85;43.58;0.000000;0.000000;0.000000;0.0000
2022-01-01;17:30;297.69;57.75;1014.60;3.97;43.07;0.000000;0.000000;0.000000;0.0000
2022-01-01;17:45;297.59;58.05;1014.53;4.10;42.58;0.000000;0.000000;0.000000;0.0000
2022-01-01;18:00;297.50;58.35;1014.47;4.22;42.13;0.000000;0.000000;0.000000;0.0000
2022-01-01;18:15;297.37;58.81;1014.39;4.22;39.78;0.000000;0.000000;0.000000;0.0000
2022-01-01;18:30;297.24;59.28;1014.30;4.23;37.43;0.000000;0.000000;0.000000;0.0000
2022-01-01;18:45;297.10;59.74;1014.22;4.24;35.10;0.000000;0.000000;0.000000;0.0000
2022-01-01;19:00;296.97;60.21;1014.13;4.27;32.79;0.000000;0.000000;0.000000;0.0000
2022-01-01;19:15;296.84;60.67;1014.04;4.30;30.50;0.000000;0.000000;0.000000;0.0000
2022-01-01;19:30;296.71;61.13;1013.96;4.33;28.25;0.000000;0.000000;0.000000;0.0000
2022-01-01;19:45;296.58;61.60;1013.87;4.37;26.04;0.000000;0.000000;0.000000;0.0000
2022-01-01;20:00;296.45;62.06;1013.78;4.42;23.88;0.000000;0.000000;0.000000;0.0000
2022-01-01;20:15;296.31;62.53;1013.70;4.48;21.76;0.000000;0.000000;0.000000;0.0000
2022-01-01;20:30;296.18;62.99;1013.61;4.54;19.70;0.000000;0.000000;0.000000;0.0000
2022-01-01;20:45;296.05;63.45;1013.53;4.60;17.70;0.000000;0.000000;0.000000;0.0000
2022-01-01;21:00;295.92;63.92;1013.44;4.68;15.75;0.000000;0.000000;0.000000;0.0000
2022-01-01;21:15;295.77;64.55;1013.53;4.64;16.48;0.000000;0.000000;0.000000;0.0000
2022-01-01;21:30;295.62;65.18;1013.61;4.61;17.23;0.000000;0.000000;0.000000;0.0000
2022-01-01;21:45;295.47;65.81;1013.70;4.57;17.98;0.000000;0.000000;0.000000;0.0000
2022-01-01;22:00;295.32;66.44;1013.78;4.54;18.74;0.000000;0.000000;0.000000;0.0000
2022-01-01;22:15;295.17;67.07;1013.87;4.51;19.52;0.000000;0.000000;0.000000;0.0000
2022-01-01;22:30;295.02;67.70;1013.95;4.48;20.31;0.000000;0.000000;0.000000;0.0000
2022-01-01;22:45;294.87;68.33;1014.04;4.45;21.10;0.000000;0.000000;0.000000;0.0000
2022-01-01;23:00;294.72;68.96;1014.13;4.42;21.91;0.000000;0.000000;0.000000;0.0000
2022-01-01;23:15;294.57;69.59;1014.21;4.39;22.73;0.000000;0.000000;0.000000;0.0000
2022-01-01;23:30;294.42;70.22;1014.30;4.36;23.56;0.000000;0.000000;0.000000;0.0000
2022-01-01;23:45;294.27;70.86;1014.38;4.33;24.40;0.000000;0.000000;0.000000;0.0000
2022-01-01;24:00;294.12;71.49;1014.47;4.31;25.25;0.000000;0.000000;0.000000;4.2699
2022-01-02;00:15;294.54;70.01;1014.62;3.98;26.35;0.000000;0.000000;0.000000;13.4322
2022-01-02;00:30;294.96;68.54;1014.77;3.65;27.65;0.000000;0.000000;0.000000;24.3904
2022-01-02;00:45;295.38;67.07;1014.91;3.33;29.19;0.000000;0.000000;0.000000;36.5511
2022-01-02;01:00;295.81;65.60;1015.06;3.01;31.07;0.000000;0.000000;0.000000;49.8302
2022-01-02;01:15;296.23;64.13;1015.21;2.69;33.40;0.000000;0.000000;0.000000;64.1326
2022-01-02;01:30;296.65;62.65;1015.36;2.38;36.34;0.000000;0.000000;0.000000;79.3537
2022-01-02;01:45;297.07;61.18;1015.51;2.08;40.14;0.000000;0.000000;0.000000;93.4066
2022-01-02;02:00;297.49;59.71;1015.66;1.79;45.22;0.000000;0.000000;0.000000;105.4740
2022-01-02;02:15;297.91;58.24;1015.81;1.52;52.19;0.000000;0.000000;0.000000;117.2230
2022-01-02;02:30;298.34;56.77;1015.96;1.28;61.97;0.000000;0.000000;0.000000;128.5903
2022-01-02;02:45;298.76;55.30;1016.11;1.09;75.64;0.000000;0.000000;0.000000;139.5134
2022-01-02;03:00;299.18;53.82;1016.26;0.99;93.46;0.000000;0.000000;0.000000;149.9310
2022-01-02;03:15;299.48;53.08;1016.01;0.93;78.96;0.000000;0.000000;0.000000;159.7827
2022-01-02;03:30;299.77;52.33;1015.76;0.94;63.74;0.000000;0.000000;0.000000;169.0104
2022-01-02;03:45;300.07;51.58;1015.52;1.01;49.77;0.000000;0.000000;0.000000;177.5574
2022-01-02;04:00;300.37;50.83;1015.27;1.14;38.24;0.000000;0.000000;0.000000;185.3698
2022-01-02;04:15;300.66;50.09;1015.02;1.29;29.25;0.000000;0.000000;0.000000;192.3958
2022-01-02;04:30;300.96;49.34;1014.78;1.48;22.35;0.000000;0.000000;0.000000;198.5871
2022-01-02;04:45;301.26;48.59;1014.53;1.68;17.03;0.000000;0.000000;0.000000;202.7390
2022-01-02;05:00;301.55;47.85;1014.28;1.89;12.88;0.000000;0.000000;0.000000;204.7679
2022-01-02;05:15;301.85;47.10;1014.03;2.11;9.58;0.000000;0.000000;0.000000;205.8086
2022-01-02;05:30;302.15;46.35;1013.79;2.34;6.91;0.000000;0.000000;0.000000;205.8610
2022-01-02;05:45;302.45;45.60;1013.54;2.57;4.71;0.000000;0.000000;0.000000;204.9287
2022-01-02;06:00;302.74;44.86;1013.29;2.80;2.87;0.000000;0.000000;0.000000;203.0199
2022-01-02;06:15;302.84;44.60;1013.10;2.78;3.64;0.000000;0.000000;0.000000;200.1469
2022-01-02;06:30;302.93;44.35;1012.90;2.76;4.42;0.000000;0.000000;0.000000;196.3260
2022-01-02;06:45;303.03;44.10;1012.71;2.74;5.22;0.000000;0.000000;0.000000;191.5776
2022-01-02;07:00;303.12;43.84;1012.51;2.72;6.02;0.000000;0.000000;0.000000;185.9260
2022-01-02;07:15;303.22;43.59;1012.32;2.70;6.84;0.000000;0.000000;0.000000;179.3992
2022-01-02;07:30;303.31;43.34;1012.12;2.68;7.67;0.000000;0.000000;0.000000;172.0289
2022-01-02;07:45;303.41;43.08;1011.93;2.66;8.51;0.000000;0.000000;0.000000;162.6528
2022-01-02;08:00;303.50;42.83;1011.73;2.64;9.36;0.000000;0.000000;0.000000;151.4988
2022-01-02;08:15;303.60;42.58;1011.54;2.63;10.22;0.000000;0.000000;0.000000;139.8971
2022-01-02;08:30;303.69;42.32;1011.34;2.61;11.09;0.000000;0.000000;0.000000;127.9240
2022-01-02;08:45;303.79;42.07;1011.15;2.59;11.97;0.000000;0.000000;0.000000;115.6558
2022-01-02;09:00;303.88;41.82;1010.95;2.58;12.87;0.000000;0.000000;0.000000;103.1688
2022-01-02;09:15;303.61;42.40;1011.08;2.72;14.69;0.000000;0.000000;0.000000;90.5384
2022-01-02;09:30;303.33;42.98;1011.20;2.86;16.34;0.000000;0.000000;0.000000;77.8391
2022-01-02;09:45;303.05;43.56;1011.32;3.01;17.83;0.000000;0.000000;0.000000;65.1438
2022-01-02;10:00;302.77;44.14;1011.45;3.15;19.18;0.000000;0.000000;0.000000;52.5238
2022-01-02;10:15;302.50;44.72;1011.57;3.30;20.41;0.000000;0.000000;0.000000;40.0478
2022-01-02;10:30;302.22;45.30;1011.70;3.45;21.54;0.000000;0.000000;0.000000;27.7824
2022-01-02;10:45;301.94;45.87;1011.82;3.60;22.57;0.000000;0.000000;0.000000;15.2918
2022-01-02;11:00;301.67;46.45;1011.95;3.75;23.52;0.000000;0.000000;0.000000;3.8303
2022-01-02;11:15;301.39;47.03;1012.07;3.90;24.39;0.000000;0.000000;0.000000;0.0000
2022-01-02;11:30;301.11;47.61;1012.19;4.06;25.20;0.000000;0.000000;0.000000;0.0000
2022-01-02;11:45;300.83;48.19;1012.32;4.21;25.95;0.000000;0.000000;0.000000;0.0000
2022-01-02;12:00;300.56;48.77;1012.44;4.37;26.65;0.000000;0.000000;0.000000;0.0000
2022-01-02;12:15;300.43;49.22;1012.59;4.21;28.28;0.000000;0.000000;0.000000;0.0000
2022-01-02;12:30;300.31;49.67;1012.73;4.05;30.05;0.000000;0.000000;0.000000;0.0000
2022-01-02;12:45;300.19;50.12;1012.88;3.90;31.96;0.000000;0.000000;0.000000;0.0000
2022-01-02;13:00;300.07;50.57;1013.02;3.75;34.01;0.000000;0.000000;0.000000;0.0000
2022-01-02;13:15;299.95;51.01;1013.16;3.61;36.24;0.000000;0.000000;0.000000;0.0000
2022-01-02;13:30;299.83;51.46;1013.31;3.47;38.64;0.000000;0.000000;0.000000;0.0000
2022-01-02;13:45;299.71;51.91;1013.46;3.34;41.23;0.000000;0.000000;0.000000;0.0000
2022-01-02;14:00;299.59;52.36;1013.60;3.22;44.03;0.000000;0.000000;0.000000;0.0000
2022-01-02;14:15;299.46;52.81;1013.74;3.11;47.04;0.000000;0.000000;0.000000;0.0000
2022-01-02;14:30;299.34;53.25;1013.89;3.00;50.27;0.000000;0.000000;0.000000;0.0000
2022-01-02;14:45;299.22;53.70;1014.03;2.91;53.72;0.000000;0.000000;0.000000;0.0000
2022-01-02;15:00;299.10;54.15;1014.18;2.82;57.39;0.000000;0.000000;0.000000;0.0000
2022-01-02;15:15;298.95;54.56;1014.16;2.82;54.11;0.000000;0.000000;0.000000;0.0000
2022-01-02;15:30;298.80;54.97;1014.13;2.83;50.85;0.000000;0.000000;0.000000;0.0000
2022-01-02;15:45;298.65;55.38;1014.11;2.85;47.62;0.000000;0.000000;0.000000;0.0000
2022-01-02;16:00;298.50;55.80;1014.09;2.88;44.45;0.000000;0.000000;0.000000;0.0000
2022-01-02;16:15;298.35;56.21;1014.07;2.92;41.34;0.000000;0.000000;0.000000;0.0000
2022-01-02;16:30;298.20;56.62;1014.04;2.97;38.33;0.000000;0.000000;0.000000;0.0000
2022-01-02;16:45;298.05;57.03;1014.02;3.02;35.41;0.000000;0.000000;0.000000;0.0000
2022-01-02;17:00;297.90;57.44;1014.00;3.08;32.60;0.000000;0.000000;0.000000;0.0000
2022-01-02;17:15;297.75;57.85;1013.98;3.15;29.91;0.000000;0.000000;0.000000;0.0000
2022-01-02;17:30;297.60;58.26;1013.96;3.22;27.33;0.000000;0.000000;0.000000;0.0000
2022-01-02;17:45;297.45;58.67;1013.93;3.30;24.88;0.000000;0.000000;0.000000;0.0000
2022-01-02;18:00;297.30;59.09;1013.91;3.39;22.55;0.000000;0.000000;0.000000;0.0000
2022-01-02;18:15;297.16;59.70;1013.77;3.35;21.57;0.000000;0.000000;0.000000;0.0000
2022-01-02;18:30;297.02;60.31;1013.62;3.30;20.57;0.000000;0.000000;0.000000;0.0000
2022-01-02;18:45;296.88;60.92;1013.48;3.26;19.55;0.000000;0.000000;0.000000;0.0000
2022-01-02;19:00;296.73;61.53;1013.33;3.22;18.49;0.000000;0.000000;0.000000;0.0000
2022-01-02;19:15;296.59;62.14;1013.18;3.18;17.41;0.000000;0.000000;0.000000;0.0000
2022-01-02;19:30;296.45;62.75;1013.04;3.15;16.31;0.000000;0.000000;0.000000;0.0000
2022-01-02;19:45;296.31;63.37;1012.89;3.11;15.18;0.000000;0.000000;0.000000;0.0000
2022-01-02;20:00;296.17;63.98;1012.75;3.07;14.02;0.000000;0.000000;0.000000;0.0000
2022-01-02;20:15;296.02;64.59;1012.60;3.04;12.83;0.000000;0.000000;0.000000;0.0000
2022-01-02;20:30;295.88;65.20;1012.46;3.01;11.62;0.000000;0.000000;0.000000;0.0000
2022-01-02;20:45;295.74;65.81;1012.31;2.97;10.38;0.000000;0.000000;0.000000;0.0000
2022-01-02;21:00;295.60;66.42;1012.16;2.94;9.11;0.000000;0.000000;0.000000;0.0000
2022-01-02;21:15;295.48;67.02;1012.23;2.91;9.49;0.000000;0.000000;0.000000;0.0000
2022-01-02;21:30;295.36;67.61;1012.29;2.88;9.87;0.000000;0.000000;0.000000;0.0000
2022-01-02;21:45;295.24;68.20;1012.35;2.85;10.26;0.000000;0.000000;0.000000;0.0000
2022-01-02;22:00;295.11;68.79;1012.41;2.82;10.66;0.000000;0.000000;0.000000;0.0000
2022-01-02;22:15;294.99;69.39;1012.48;2.79;11.07;0.000000;0.000000;0.000000;0.0000
2022-01-02;22:30;294.87;69.98;1012.54;2.76;11.49;0.000000;0.000000;0.000000;0.0000
2022-01-02;22:45;294.75;70.57;1012.60;2.73;11.91;0.000000;0.000000;0.000000;0.0000
2022-01-02;23:00;294.63;71.17;1012.66;2.70;12.35;0.000000;0.000000;0.000000;0.0000
2022-01-02;23:15;294.51;71.76;1012.73;2.67;12.79;0.000000;0.000000;0.000000;0.0000
2022-01-02;23:30;294.39;72.35;1012.79;2.65;13.25;0.000000;0.000000;0.000000;0.0000
2022-01-02;23:45;294.27;72.94;1012.85;2.62;13.71;0.000000;0.000000;0.000000;0.0000
2022-01-02;24:00;294.15;73.54;1012.91;2.59;14.19;0.000000;0.000000;0.000000;3.7021
2022-01-03;00:15;294.61;71.99;1013.03;2.43;13.90;0.000000;0.000000;0.000000;13.1511
2022-01-03;00:30;295.07;70.44;1013.14;2.27;13.58;0.000000;0.000000;0.000000;23.6575
2022-01-03;00:45;295.53;68.89;1013.26;2.11;13.22;0.000000;0.000000;0.000000;35.1973
2022-01-03;01:00;295.99;67.34;1013.37;1.95;12.79;0.000000;0.000000;0.000000;47.6929
2022-01-03;01:15;296.45;65.79;1013.49;1.79;12.28;0.000000;0.000000;0.000000;61.0578
2022-01-03;01:30;296.92;64.24;1013.60;1.63;11.68;0.000000;0.000000;0.000000;75.1966
2022-01-03;01:45;297.38;62.69;1013.72;1.47;10.94;0.000000;0.000000;0.000000;88.4836
2022-01-03;02:00;297.84;61.14;1013.83;1.31;10.03;0.000000;0.000000;0.000000;100.2728
2022-01-03;02:15;298.30;59.59;1013.95;1.16;8.87;0.000000;0.000000;0.000000;111.8341
2022-01-03;02:30;298.76;58.04;1014.06;1.00;7.34;0.000000;0.000000;0.000000;123.1017
2022-01-03;02:45;299.22;56.48;1014.18;0.84;5.24;0.000000;0.000000;0.000000;134.0095
2022-01-03;03:00;299.68;54.93;1014.29;0.69;2.19;0.000000;0.000000;0.000000;144.4921
2022-01-03;03:15;300.03;53.89;1014.07;0.76;0.97;0.000000;0.000000;0.000000;154.4848
2022-01-03;03:30;300.38;52.85;1013.84;0.82;359.96;0.000000;0.000000;0.000000;163.9241
2022-01-03;03:45;300.73;51.81;1013.61;0.89;359.10;0.000000;0.000000;0.000000;172.7478
2022-01-03;04:00;301.07;50.77;1013.39;0.96;358.37;0.000000;0.000000;0.000000;180.8958
2022-01-03;04:15;301.42;49.72;1013.16;1.03;357.74;0.000000;0.000000;0.000000;188.3101
2022-01-03;04:30;301.77;48.68;1012.93;1.10;357.18;0.000000;0.000000;0.000000;194.9353
2022-01-03;04:45;302.12;47.64;1012.71;1.18;356.70;0.000000;0.000000;0.000000;198.5404
2022-01-03;05:00;302.47;46.60;1012.48;1.25;356.27;0.000000;0.000000;0.000000;198.9979
2022-01-03;05:15;302.81;45.56;1012.26;1.32;355.88;0.000000;0.000000;0.000000;198.4667
2022-01-03;05:30;303.16;44.51;1012.03;1.39;355.53;0.000000;0.000000;0.000000;196.9684
2022-01-03;05:45;303.51;43.47;1011.80;1.46;355.22;0.000000;0.000000;0.000000;194.5291
2022-01-03;06:00;303.86;42.43;1011.58;1.53;354.94;0.000000;0.000000;0.000000;191.1787
2022-01-03;06:15;303.91;42.16;1011.37;1.56;356.61;0.000000;0.000000;0.000000;186.9510
2022-01-03;06:30;303.96;41.90;1011.16;1.59;358.23;0.000000;0.000000;0.000000;181.8833
2022-01-03;06:45;304.01;41.63;1010.95;1.62;359.78;0.000000;0.000000;0.000000;176.0164
2022-01-03;07:00;304.06;41.37;1010.75;1.65;1.27;0.000000;0.000000;0.000000;169.3942
2022-01-03;07:15;304.11;41.10;1010.54;1.68;2.70;0.000000;0.000000;0.000000;162.0632
2022-01-03;07:30;304.16;40.83;1010.33;1.72;4.08;0.000000;0.000000;0.000000;154.0729
2022-01-03;07:45;304.21;40.57;1010.12;1.76;5.40;0.000000;0.000000;0.000000;144.0450
2022-01-03;08:00;304.26;40.30;1009.91;1.79;6.66;0.000000;0.000000;0.000000;132.2589
2022-01-03;08:15;304.31;40.04;1009.71;1.83;7.88;0.000000;0.000000;0.000000;120.3083
2022-01-03;08:30;304.36;39.77;1009.50;1.87;9.05;0.000000;0.000000;0.000000;108.2873
2022-01-03;08:45;304.41;39.50;1009.29;1.91;10.16;0.000000;0.000000;0.000000;96.2883
2022-01-03;09:00;304.46;39.24;1009.08;1.95;11.24;0.000000;0.000000;0.000000;84.4010
2022-01-03;09:15;304.17;40.05;1009.25;2.05;10.99;0.000000;0.000000;0.000000;72.7120
2022-01-03;09:30;303.88;40.87;1009.41;2.15;10.77;0.000000;0.000000;0.000000;61.3046
2022-01-03;09:45;303.60;41.69;1009.57;2.25;10.57;0.000000;0.000000;0.000000;50.2578
2022-01-03;10:00;303.31;42.50;1009.74;2.35;10.39;0.000000;0.000000;0.000000;39.6462
2022-01-03;10:15;303.02;43.32;1009.90;2.45;10.22;0.000000;0.000000;0.000000;29.5395
2022-01-03;10:30;302.74;44.13;1010.06;2.55;10.06;0.000000;0.000000;0.000000;20.0018
2022-01-03;10:45;302.45;44.95;1010.23;2.65;9.92;0.000000;0.000000;0.000000;10.8892
2022-01-03;11:00;302.17;45.76;1010.39;2.75;9.78;0.000000;0.000000;0.000000;2.7590
2022-01-03;11:15;301.88;46.58;1010.55;2.86;9.66;0.000000;0.000000;0.000000;0.0000
2022-01-03;11:30;301.59;47.39;1010.72;2.96;9.54;0.000000;0.000000;0.000000;0.0000
2022-01-03;11:45;301.31;48.21;1010.88;3.06;9.44;0.000000;0.000000;0.000000;0.0000
2022-01-03;12:00;301.02;49.02;1011.04;3.16;9.33;0.000000;0.000000;0.000000;0.0000
2022-01-03;12:15;300.84;49.65;1011.23;3.15;10.39;0.000000;0.000000;0.000000;0.0000
2022-01-03;12:30;300.67;50.28;1011.42;3.14;11.44;0.000000;0.000000;0.000000;0.0000
2022-01-03;12:45;300.49;50.91;1011.61;3.13;12.51;0.000000;0.000000;0.000000;0.0000
2022-01-03;13:00;300.32;51.54;1011.79;3.13;13.58;0.000000;0.000000;0.000000;0.0000
2022-01-03;13:15;300.14;52.17;1011.98;3.12;14.65;0.000000;0.000000;0.000000;0.0000
2022-01-03;13:30;299.96;52.80;1012.17;3.12;15.72;0.000000;0.000000;0.000000;0.0000
2022-01-03;13:45;299.79;53.43;1012.36;3.11;16.80;0.000000;0.000000;0.000000;0.0000
2022-01-03;14:00;299.61;54.06;1012.54;3.11;17.88;0.000000;0.000000;0.000000;0.0000
2022-01-03;14:15;299.43;54.69;1012.73;3.11;18.96;0.000000;0.000000;0.000000;0.0000
2022-01-03;14:30;299.26;55.32;1012.92;3.11;20.04;0.000000;0.000000;0.000000;0.0000
2022-01-03;14:45;299.08;55.95;1013.10;3.11;21.12;0.000000;0.000000;0.000000;0.0000
2022-01-03;15:00;298.90;56.58;1013.29;3.12;22.20;0.000000;0.000000;0.000000;0.0000
2022-01-03;15:15;298.83;56.92;1013.23;3.04;23.35;0.000000;0.000000;0.000000;0.0000
2022-01-03;15:30;298.75;57.25;1013.18;2.97;24.56;0.000000;0.000000;0.000000;0.0000
2022-01-03;15:45;298.68;57.59;1013.12;2.89;25.83;0.000000;0.000000;0.000000;0.0000
2022-01-03;16:00;298.60;57.92;1013.06;2.82;27.16;0.000000;0.000000;0.000000;0.0000
2022-01-03;16:15;298.52;58.26;1013.00;2.75;28.56;0.000000;0.000000;0.000000;0.0000
2022-01-03;16:30;298.45;58.59;1012.95;2.69;30.04;0.000000;0.000000;0.000000;0.0000
2022-01-03;16:45;298.37;58.93;1012.89;2.62;31.58;0.000000;0.000000;0.000000;0.0000
2022-01-03;17:00;298.30;59.26;1012.83;2.56;33.21;0.000000;0.000000;0.000000;0.0000
2022-01-03;17:15;298.22;59.59;1012.77;2.50;34.92;0.000000;0.000000;0.000000;0.0000
2022-01-03;17:30;298.14;59.93;1012.72;2.44;36.71;0.000000;0.000000;0.000000;0.0000
2022-01-03;17:45;298.07;60.26;1012.66;2.38;38.59;0.000000;0.000000;0.000000;0.0000
2022-01-03;18:00;297.99;60.60;1012.60;2.33;40.56;0.000000;0.000000;0.000000;0.0000
2022-01-03;18:15;297.89;60.85;1012.52;2.28;36.48;0.000000;0.000000;0.000000;0.0000
2022-01-03;18:30;297.78;61.10;1012.45;2.25;32.27;0.000000;0.000000;0.000000;0.0000
