# Date;UT time;Temperature;Relative Humidity;Pressure;Wind speed;Wind direction;Rainfall;Snowfall;Snow depth;Short-wave irradiation
2023-01-01;00:15;292.51;65.63;1015.82;3.06;6.62;0.000000;0.000000;0.000000;12.2028
2023-01-01;00:30;292.98;64.14;1015.95;3.15;9.96;0.000000;0.000000;0.000000;22.3535
2023-01-01;00:45;293.45;62.65;1016.08;3.25;13.11;0.000000;0.000000;0.000000;33.9852
2023-01-01;01:00;293.92;61.16;1016.21;3.36;16.06;0.000000;0.000000;0.000000;47.0091
2023-01-01;01:15;294.39;59.67;1016.34;3.48;18.82;0.000000;0.000000;0.000000;61.3237
2023-01-01;01:30;294.86;58.18;1016.47;3.60;21.40;0.000000;0.000000;0.000000;76.8153
2023-01-01;01:45;295.33;56.69;1016.60;3.73;23.80;0.000000;0.000000;0.000000;90.9240
2023-01-01;02:00;295.80;55.20;1016.73;3.87;26.04;0.000000;0.000000;0.000000;102.6651
2023-01-01;02:15;296.27;53.71;1016.86;4.01;28.12;0.000000;0.000000;0.000000;114.1147
2023-01-01;02:30;296.74;52.22;1016.99;4.16;30.06;0.000000;0.000000;0.000000;125.2098
2023-01-01;02:45;297.21;50.73;1017.12;4.31;31.86;0.000000;0.000000;0.000000;135.8884
2023-01-01;03:00;297.68;49.24;1017.25;4.46;33.53;0.000000;0.000000;0.000000;146.0892
2023-01-01;03:15;298.01;48.38;1017.00;4.38;33.47;0.000000;0.000000;0.000000;155.7519
2023-01-01;03:30;298.34;47.52;1016.76;4.31;33.40;0.000000;0.000000;0.000000;164.8180
2023-01-01;03:45;298.67;46.66;1016.52;4.23;33.33;0.000000;0.000000;0.000000;173.2307
2023-01-01;04:00;299.00;45.79;1016.28;4.15;33.26;0.000000;0.000000;0.000000;180.9355
2023-01-01;04:15;299.33;44.93;1016.04;4.07;33.18;0.000000;0.000000;0.000000;187.8801
2023-01-01;04:30;299.66;44.07;1015.79;3.99;33.10;0.000000;0.000000;0.000000;194.0152
2023-01-01;04:45;299.99;43.21;1015.55;3.91;33.02;0.000000;0.000000;0.000000;198.3441
2023-01-01;05:00;300.32;42.35;1015.31;3.83;32.94;0.000000;0.000000;0.000000;200.7907
2023-01-01;05:15;300.65;41.49;1015.07;3.75;32.85;0.000000;0.000000;0.000000;202.2777
2023-01-01;05:30;300.98;40.63;1014.83;3.67;32.76;0.000000;0.000000;0.000000;202.7974
2023-01-01;05:45;301.31;39.76;1014.58;3.59;32.66;0.000000;0.000000;0.000000;202.3465
2023-01-01;06:00;301.64;38.90;1014.34;3.52;32.56;0.000000;0.000000;0.000000;200.9253
2023-01-01;06:15;301.69;38.59;1014.13;3.52;31.43;0.000000;0.000000;0.000000;198.5388
2023-01-01;06:30;301.73;38.28;1013.92;3.52;30.30;0.000000;0.000000;0.000000;195.1958
2023-01-01;06:45;301.77;37.97;1013.71;3.53;29.17;0.000000;0.000000;0.000000;190.9092
2023-01-01;07:00;301.81;37.66;1013.50;3.54;28.05;0.000000;0.000000;0.000000;185.6963
2023-01-01;07:15;301.85;37.35;1013.29;3.54;26.93;0.000000;0.000000;0.000000;179.5781
2023-01-01;07:30;301.90;37.04;1013.08;3.55;25.82;0.000000;0.000000;0.000000;172.5797
2023-01-01;07:45;301.94;36.72;1012.87;3.56;24.71;0.000000;0.000000;0.000000;163.5772
2023-01-01;08:00;301.98;36.41;1012.66;3.58;23.62;0.000000;0.000000;0.000000;152.7874
2023-01-01;08:15;302.02;36.10;1012.45;3.59;22.53;0.000000;0.000000;0.000000;141.4869
2023-01-01;08:30;302.07;35.79;1012.24;3.61;21.45;0.000000;0.000000;0.000000;129.7456
2023-01-01;08:45;302.11;35.48;1012.02;3.62;20.37;0.000000;0.000000;0.000000;117.6339
2023-01-01;09:00;302.15;35.17;1011.81;3.64;19.31;0.000000;0.000000;0.000000;105.2229
2023-01-01;09:15;301.76;36.35;1011.97;3.75;18.97;0.000000;0.000000;0.000000;92.5834
2023-01-01;09:30;301.36;37.52;1012.13;3.87;18.65;0.000000;0.000000;0.000000;79.7860
2023-01-01;09:45;300.97;38.70;1012.29;3.98;18.35;0.000000;0.000000;0.000000;66.9004
2023-01-01;10:00;300.57;39.88;1012.45;4.10;18.06;0.000000;0.000000;0.000000;53.9952
2023-01-01;10:15;300.18;41.05;1012.61;4.21;17.79;0.000000;0.000000;0.000000;41.1379
2023-01-01;10:30;299.78;42.23;1012.77;4.33;17.54;0.000000;0.000000;0.000000;28.3937
2023-01-01;10:45;299.38;43.41;1012.93;4.44;17.29;0.000000;0.000000;0.000000;15.2881
2023-01-01;11:00;298.99;44.58;1013.10;4.56;17.06;0.000000;0.000000;0.000000;3.3786
2023-01-01;11:15;298.59;45.76;1013.25;4.67;16.85;0.000000;0.000000;0.000000;0.0000
2023-01-01;11:30;298.20;46.94;1013.42;4.79;16.64;0.000000;0.000000;0.000000;0.0000
2023-01-01;11:45;297.80;48.11;1013.58;4.90;16.44;0.000000;0.000000;0.000000;0.0000
2023-01-01;12:00;297.41;49.29;1013.74;5.02;16.25;0.000000;0.000000;0.000000;0.0000
2023-01-01;12:15;297.31;49.50;1013.87;4.95;17.32;0.000000;0.000000;0.000000;0.0000
2023-01-01;12:30;297.20;49.71;1013.99;4.89;18.41;0.000000;0.000000;0.000000;0.0000
2023-01-01;12:45;297.10;49.92;1014.12;4.83;19.54;0.000000;0.000000;0.000000;0.0000
2023-01-01;13:00;296.99;50.13;1014.25;4.77;20.69;0.000000;0.000000;0.000000;0.0000
2023-01-01;13:15;296.89;50.33;1014.38;4.72;21.87;0.000000;0.000000;0.000000;0.0000
2023-01-01;13:30;296.79;50.54;1014.51;4.66;23.07;0.000000;0.000000;0.000000;0.0000
2023-01-01;13:45;296.68;50.75;1014.64;4.61;24.31;0.000000;0.000000;0.000000;0.0000
2023-01-01;14:00;296.58;50.96;1014.76;4.56;25.57;0.000000;0.000000;0.000000;0.0000
2023-01-01;14:15;296.48;51.17;1014.89;4.51;26.87;0.000000;0.000000;0.000000;0.0000
2023-01-01;14:30;296.37;51.38;1015.02;4.46;28.19;0.000000;0.000000;0.000000;0.0000
2023-01-01;14:45;296.27;51.59;1015.15;4.42;29.53;0.000000;0.000000;0.000000;0.0000
2023-01-01;15:00;296.17;51.80;1015.28;4.38;30.90;0.000000;0.000000;0.000000;0.0000
2023-01-01;15:15;296.01;52.05;1015.21;4.24;29.64;0.000000;0.000000;0.000000;0.0000
2023-01-01;15:30;295.86;52.30;1015.14;4.10;28.30;0.000000;0.000000;0.000000;0.0000
2023-01-01;15:45;295.71;52.54;1015.07;3.97;26.87;0.000000;0.000000;0.000000;0.0000
2023-01-01;16:00;295.56;52.79;1015.00;3.84;25.34;0.000000;0.000000;0.000000;0.0000
2023-01-01;16:15;295.41;53.04;1014.93;3.71;23.70;0.000000;0.000000;0.000000;0.0000
2023-01-01;16:30;295.26;53.29;1014.86;3.59;21.94;0.000000;0.000000;0.000000;0.0000
2023-01-01;16:45;295.11;53.53;1014.79;3.47;20.06;0.000000;0.000000;0.000000;0.0000
2023-01-01;17:00;294.96;53.78;1014.73;3.35;18.05;0.000000;0.000000;0.000000;0.0000
2023-01-01;17:15;294.81;54.03;1014.66;3.24;15.89;0.000000;0.000000;0.000000;0.0000
2023-01-01;17:30;294.66;54.28;1014.59;3.13;13.58;0.000000;0.000000;0.000000;0.0000
2023-01-01;17:45;294.51;54.52;1014.52;3.03;11.12;0.000000;0.000000;0.000000;0.0000
2023-01-01;18:00;294.36;54.77;1014.45;2.93;8.48;0.000000;0.000000;0.000000;0.0000
2023-01-01;18:15;294.27;55.01;1014.39;2.90;7.92;0.000000;0.000000;0.000000;0.0000
2023-01-01;18:30;294.19;55.25;1014.34;2.87;7.35;0.000000;0.000000;0.000000;0.0000
2023-01-01;18:45;294.11;55.49;1014.28;2.84;6.77;0.000000;0.000000;0.000000;0.0000
2023-01-01;19:00;294.03;55.73;1014.23;2.81;6.18;0.000000;0.000000;0.000000;0.0000
2023-01-01;19:15;293.94;55.97;1014.17;2.78;5.57;0.000000;0.000000;0.000000;0.0000
2023-01-01;19:30;293.86;56.21;1014.11;2.75;4.96;0.000000;0.000000;0.000000;0.0000
2023-01-01;19:45;293.78;56.45;1014.06;2.72;4.32;0.000000;0.000000;0.000000;0.0000
2023-01-01;20:00;293.70;56.69;1014.00;2.70;3.68;0.000000;0.000000;0.000000;0.0000
2023-01-01;20:15;293.61;56.93;1013.94;2.67;3.02;0.000000;0.000000;0.000000;0.0000
2023-01-01;20:30;293.53;57.17;1013.89;2.64;2.35;0.000000;0.000000;0.000000;0.0000
2023-01-01;20:45;293.45;57.41;1013.83;2.61;1.66;0.000000;0.000000;0.000000;0.0000
2023-01-01;21:00;293.37;57.64;1013.78;2.59;0.96;0.000000;0.000000;0.000000;0.0000
2023-01-01;21:15;293.37;57.92;1013.95;2.50;359.83;0.000000;0.000000;0.000000;0.0000
2023-01-01;21:30;293.37;58.20;1014.11;2.41;358.61;0.000000;0.000000;0.000000;0.0000
2023-01-01;21:45;293.37;58.47;1014.28;2.33;357.30;0.000000;0.000000;0.000000;0.0000
2023-01-01;22:00;293.38;58.75;1014.45;2.25;355.89;0.000000;0.000000;0.000000;0.0000
2023-01-01;22:15;293.38;59.03;1014.62;2.16;354.38;0.000000;0.000000;0.000000;0.0000
2023-01-01;22:30;293.38;59.30;1014.79;2.08;352.75;0.000000;0.000000;0.000000;0.0000
2023-01-01;22:45;293.38;59.58;1014.96;2.01;350.99;0.000000;0.000000;0.000000;0.0000
2023-01-01;23:00;293.38;59.86;1015.13;1.93;349.09;0.000000;0.000000;0.000000;0.0000
2023-01-01;23:15;293.39;60.13;1015.30;1.86;347.03;0.000000;0.000000;0.000000;0.0000
2023-01-01;23:30;293.39;60.41;1015.47;1.78;344.81;0.000000;0.000000;0.000000;0.0000
2023-01-01;23:45;293.39;60.69;1015.64;1.72;342.40;0.000000;0.000000;0.000000;0.0000
2023-01-01;24:00;293.39;60.96;1015.80;1.65;339.81;0.000000;0.000000;0.000000;1.7463
2023-01-02;00:15;293.67;60.52;1015.96;1.71;339.48;0.000000;0.000000;0.000000;5.3835
2023-01-02;00:30;293.94;60.08;1016.12;1.77;339.18;0.000000;0.000000;0.000000;9.5916
2023-01-02;00:45;294.21;59.63;1016.28;1.83;338.90;0.000000;0.000000;0.000000;14.1310
2023-01-02;01:00;294.48;59.19;1016.44;1.89;338.63;0.000000;0.000000;0.000000;18.9729
2023-01-02;01:15;294.76;58.74;1016.60;1.96;338.38;0.000000;0.000000;0.000000;24.0855
2023-01-02;01:30;295.03;58.30;1016.76;2.02;338.15;0.000000;0.000000;0.000000;29.4343
2023-01-02;01:45;295.30;57.86;1016.92;2.08;337.93;0.000000;0.000000;0.000000;34.4710
2023-01-02;02:00;295.58;57.41;1017.08;2.14;337.73;0.000000;0.000000;0.000000;38.9762
2023-01-02;02:15;295.85;56.97;1017.24;2.20;337.53;0.000000;0.000000;0.000000;43.3739
2023-01-02;02:30;296.12;56.52;1017.40;2.26;337.35;0.000000;0.000000;0.000000;47.6401
2023-01-02;02:45;296.39;56.08;1017.55;2.32;337.17;0.000000;0.000000;0.000000;51.7507
2023-01-02;03:00;296.67;55.64;1017.71;2.38;337.01;0.000000;0.000000;0.000000;55.6819
2023-01-02;03:15;296.92;54.94;1017.52;2.35;339.11;0.000000;0.000000;0.000000;59.4106
2023-01-02;03:30;297.17;54.24;1017.32;2.33;341.26;0.000000;0.000000;0.000000;62.9141
2023-01-02;03:45;297.43;53.54;1017.12;2.30;343.47;0.000000;0.000000;0.000000;66.1702
2023-01-02;04:00;297.68;52.83;1016.92;2.28;345.71;0.000000;0.000000;0.000000;69.1578
2023-01-02;04:15;297.93;52.13;1016.72;2.27;347.99;0.000000;0.000000;0.000000;71.8567
2023-01-02;04:30;298.19;51.43;1016.52;2.25;350.30;0.000000;0.000000;0.000000;74.2475
2023-01-02;04:45;298.44;50.73;1016.33;2.24;352.64;0.000000;0.000000;0.000000;77.9302
2023-01-02;05:00;298.69;50.03;1016.13;2.24;354.98;0.000000;0.000000;0.000000;82.9464
2023-01-02;05:15;298.94;49.33;1015.93;2.24;357.34;0.000000;0.000000;0.000000;87.6427
2023-01-02;05:30;299.20;48.63;1015.73;2.24;359.70;0.000000;0.000000;0.000000;91.9577
2023-01-02;05:45;299.45;47.93;1015.53;2.24;2.04;0.000000;0.000000;0.000000;95.8313
2023-01-02;06:00;299.70;47.23;1015.34;2.25;4.38;0.000000;0.000000;0.000000;99.2058
2023-01-02;06:15;299.91;46.91;1015.08;2.14;5.02;0.000000;0.000000;0.000000;102.0253
2023-01-02;06:30;300.12;46.60;1014.82;2.02;5.74;0.000000;0.000000;0.000000;104.2368
2023-01-02;06:45;300.32;46.28;1014.56;1.90;6.56;0.000000;0.000000;0.000000;105.7905
2023-01-02;07:00;300.53;45.97;1014.30;1.78;7.47;0.000000;0.000000;0.000000;106.6400
2023-01-02;07:15;300.73;45.65;1014.04;1.67;8.52;0.000000;0.000000;0.000000;106.7428
2023-01-02;07:30;300.94;45.33;1013.78;1.55;9.73;0.000000;0.000000;0.000000;106.0604
2023-01-02;07:45;301.15;45.02;1013.52;1.44;11.12;0.000000;0.000000;0.000000;102.1154
2023-01-02;08:00;301.35;44.70;1013.26;1.32;12.76;0.000000;0.000000;0.000000;95.2651
2023-01-02;08:15;301.56;44.39;1013.00;1.21;14.71;0.000000;0.000000;0.000000;88.1152
2023-01-02;08:30;301.77;44.07;1012.75;1.10;17.06;0.000000;0.000000;0.000000;80.7114
2023-01-02;08:45;301.97;43.76;1012.49;0.99;19.94;0.000000;0.000000;0.000000;73.0996
2023-01-02;09:00;302.18;43.44;1012.23;0.88;23.51;0.000000;0.000000;0.000000;65.3260
2023-01-02;09:15;301.74;44.82;1012.40;1.06;20.74;0.000000;0.000000;0.000000;57.4362
2023-01-02;09:30;301.31;46.20;1012.58;1.25;18.78;0.000000;0.000000;0.000000;49.4757
2023-01-02;09:45;300.87;47.59;1012.76;1.43;17.33;0.000000;0.000000;0.000000;41.4891
2023-01-02;10:00;300.44;48.97;1012.94;1.62;16.21;0.000000;0.000000;0.000000;33.5202
2023-01-02;10:15;300.00;50.35;1013.12;1.80;15.32;0.000000;0.000000;0.000000;25.6116
2023-01-02;10:30;299.57;51.74;1013.29;1.99;14.60;0.000000;0.000000;0.000000;17.8045
2023-01-02;10:45;299.13;53.12;1013.47;2.18;14.00;0.000000;0.000000;0.000000;9.8062
2023-01-02;11:00;298.70;54.50;1013.65;2.36;13.49;0.000000;0.000000;0.000000;2.4497
2023-01-02;11:15;298.26;55.88;1013.83;2.55;13.06;0.000000;0.000000;0.000000;0.0000
2023-01-02;11:30;297.83;57.27;1014.00;2.74;12.69;0.000000;0.000000;0.000000;0.0000
2023-01-02;11:45;297.39;58.65;1014.18;2.92;12.37;0.000000;0.000000;0.000000;0.0000
2023-01-02;12:00;296.96;60.03;1014.36;3.11;12.08;0.000000;0.000000;0.000000;0.0000
2023-01-02;12:15;296.86;60.50;1014.49;3.10;12.24;0.000000;0.000000;0.000000;0.0000
2023-01-02;12:30;296.76;60.97;1014.62;3.09;12.40;0.000000;0.000000;0.000000;0.0000
2023-01-02;12:45;296.67;61.43;1014.75;3.08;12.55;0.000000;0.000000;0.000000;0.0000
2023-01-02;13:00;296.57;61.90;1014.88;3.07;12.71;0.000000;0.000000;0.000000;0.0000
2023-01-02;13:15;296.48;62.37;1015.01;3.05;12.87;0.000000;0.000000;0.000000;0.0000
2023-01-02;13:30;296.38;62.84;1015.14;3.04;13.03;0.000000;0.000000;0.000000;0.0000
2023-01-02;13:45;296.28;63.30;1015.27;3.03;13.20;0.000000;0.000000;0.000000;0.0000
2023-01-02;14:00;296.19;63.77;1015.39;3.02;13.36;0.000000;0.000000;0.000000;0.0000
2023-01-02;14:15;296.09;64.24;1015.52;3.01;13.53;0.000000;0.000000;0.000000;0.0000
2023-01-02;14:30;295.99;64.71;1015.65;3.00;13.69;0.000000;0.000000;0.000000;0.0000
2023-01-02;14:45;295.90;65.17;1015.78;2.99;13.86;0.000000;0.000000;0.000000;0.0000
2023-01-02;15:00;295.80;65.64;1015.91;2.97;14.03;0.000000;0.000000;0.000000;0.0000
2023-01-02;15:15;295.70;65.96;1015.87;2.92;13.52;0.000000;0.000000;0.000000;0.0000
2023-01-02;15:30;295.59;66.27;1015.82;2.87;13.00;0.000000;0.000000;0.000000;0.0000
2023-01-02;15:45;295.49;66.59;1015.77;2.82;12.45;0.000000;0.000000;0.000000;0.0000
2023-01-02;16:00;295.38;66.91;1015.72;2.77;11.89;0.000000;0.000000;0.000000;0.0000
2023-01-02;16:15;295.28;67.22;1015.68;2.73;11.30;0.000000;0.000000;0.000000;0.0000
2023-01-02;16:30;295.18;67.54;1015.63;2.68;10.70;0.000000;0.000000;0.000000;0.0000
2023-01-02;16:45;295.07;67.86;1015.58;2.63;10.07;0.000000;0.000000;0.000000;0.0000
2023-01-02;17:00;294.97;68.17;1015.54;2.58;9.42;0.000000;0.000000;0.000000;0.0000
2023-01-02;17:15;294.86;68.49;1015.49;2.53;8.74;0.000000;0.000000;0.000000;0.0000
2023-01-02;17:30;294.76;68.81;1015.44;2.48;8.04;0.000000;0.000000;0.000000;0.0000
2023-01-02;17:45;294.65;69.12;1015.40;2.44;7.31;0.000000;0.000000;0.000000;0.0000
2023-01-02;18:00;294.55;69.44;1015.35;2.39;6.55;0.000000;0.000000;0.000000;0.0000
2023-01-02;18:15;294.49;69.50;1015.23;2.37;5.57;0.000000;0.000000;0.000000;0.0000
2023-01-02;18:30;294.44;69.57;1015.12;2.35;4.57;0.000000;0.000000;0.000000;0.0000
2023-01-02;18:45;294.39;69.63;1015.00;2.33;3.56;0.000000;0.000000;0.000000;0.0000
2023-01-02;19:00;294.33;69.70;1014.88;2.31;2.53;0.000000;0.000000;0.000000;0.0000
2023-01-02;19:15;294.28;69.76;1014.77;2.29;1.48;0.000000;0.000000;0.000000;0.0000
2023-01-02;19:30;294.23;69.82;1014.65;2.28;0.42;0.000000;0.000000;0.000000;0.0000
2023-01-02;19:45;294.17;69.89;1014.53;2.26;359.34;0.000000;0.000000;0.000000;0.0000
2023-01-02;20:00;294.12;69.95;1014.42;2.25;358.25;0.000000;0.000000;0.000000;0.0000
2023-01-02;20:15;294.06;70.02;1014.30;2.23;357.14;0.000000;0.000000;0.000000;0.0000
2023-01-02;20:30;294.01;70.08;1014.18;2.22;356.02;0.000000;0.000000;0.000000;0.0000
2023-01-02;20:45;293.96;70.14;1014.07;2.21;354.89;0.000000;0.000000;0.000000;0.0000
2023-01-02;21:00;293.90;70.21;1013.95;2.19;353.74;0.000000;0.000000;0.000000;0.0000
2023-01-02;21:15;293.88;70.42;1014.07;2.16;354.82;0.000000;0.000000;0.000000;0.0000
2023-01-02;21:30;293.85;70.64;1014.18;2.13;355.93;0.000000;0.000000;0.000000;0.0000
2023-01-02;21:45;293.82;70.85;1014.30;2.10;357.07;0.000000;0.000000;0.000000;0.0000
2023-01-02;22:00;293.79;71.07;1014.41;2.07;358.24;0.000000;0.000000;0.000000;0.0000
2023-01-02;22:15;293.77;71.28;1014.53;2.05;359.44;0.000000;0.000000;0.000000;0.0000
2023-01-02;22:30;293.74;71.50;1014.64;2.02;0.68;0.000000;0.000000;0.000000;0.0000
2023-01-02;22:45;293.71;71.71;1014.76;1.99;1.95;0.000000;0.000000;0.000000;0.0000
2023-01-02;23:00;293.69;71.93;1014.87;1.97;3.25;0.000000;0.000000;0.000000;0.0000
2023-01-02;23:15;293.66;72.14;1014.99;1.94;4.59;0.000000;0.000000;0.000000;0.0000
2023-01-02;23:30;293.63;72.36;1015.10;1.92;5.96;0.000000;0.000000;0.000000;0.0000
2023-01-02;23:45;293.61;72.57;1015.22;1.90;7.36;0.000000;0.000000;0.000000;0.0000
2023-01-02;24:00;293.58;72.79;1015.33;1.88;8.79;0.000000;0.000000;0.000000;3.6557
2023-01-03;00:15;294.03;71.41;1015.45;1.90;9.08;0.000000;0.000000;0.000000;13.0240
2023-01-03;00:30;294.48;70.03;1015.57;1.93;9.36;0.000000;0.000000;0.000000;23.4522
2023-01-03;00:45;294.94;68.65;1015.69;1.96;9.63;0.000000;0.000000;0.000000;34.9140
2023-01-03;01:00;295.39;67.27;1015.81;1.98;9.90;0.000000;0.000000;0.000000;47.3323
2023-01-03;01:15;295.84;65.89;1015.93;2.01;10.15;0.000000;0.000000;0.000000;60.6208
2023-01-03;01:30;296.30;64.51;1016.05;2.03;10.41;0.000000;0.000000;0.000000;74.6845
2023-01-03;01:45;296.75;63.13;1016.17;2.06;10.65;0.000000;0.000000;0.000000;87.9465
2023-01-03;02:00;297.20;61.75;1016.29;2.09;10.89;0.000000;0.000000;0.000000;99.7779
2023-01-03;02:15;297.66;60.37;1016.41;2.11;11.12;0.000000;0.000000;0.000000;111.4049
2023-01-03;02:30;298.11;58.99;1016.53;2.14;11.35;0.000000;0.000000;0.000000;122.7602
2023-01-03;02:45;298.56;57.61;1016.66;2.17;11.57;0.000000;0.000000;0.000000;133.7760
2023-01-03;03:00;299.02;56.23;1016.78;2.19;11.79;0.000000;0.000000;0.000000;144.3852
2023-01-03;03:15;299.35;55.40;1016.51;2.22;12.23;0.000000;0.000000;0.000000;154.5210
2023-01-03;03:30;299.68;54.57;1016.24;2.25;12.67;0.000000;0.000000;0.000000;164.1178
2023-01-03;03:45;300.01;53.74;1015.96;2.28;13.09;0.000000;0.000000;0.000000;173.1112
2023-01-03;04:00;300.35;52.91;1015.69;2.31;13.50;0.000000;0.000000;0.000000;181.4387
2023-01-03;04:15;300.68;52.08;1015.42;2.34;13.90;0.000000;0.000000;0.000000;189.0398
2023-01-03;04:30;301.01;51.25;1015.15;2.37;14.29;0.000000;0.000000;0.000000;195.8567
2023-01-03;04:45;301.34;50.42;1014.88;2.40;14.67;0.000000;0.000000;0.000000;200.3337
2023-01-03;05:00;301.68;49.59;1014.61;2.43;15.04;0.000000;0.000000;0.000000;202.3649
2023-01-03;05:15;302.01;48.76;1014.34;2.46;15.40;0.000000;0.000000;0.000000;203.4204
2023-01-03;05:30;302.34;47.93;1014.07;2.49;15.75;0.000000;0.000000;0.000000;203.4996
2023-01-03;05:45;302.67;47.10;1013.80;2.52;16.10;0.000000;0.000000;0.000000;202.6059
2023-01-03;06:00;303.01;46.27;1013.53;2.56;16.43;0.000000;0.000000;0.000000;200.7469
2023-01-03;06:15;303.07;46.17;1013.30;2.56;17.75;0.000000;0.000000;0.000000;197.9343
2023-01-03;06:30;303.14;46.07;1013.07;2.57;19.05;0.000000;0.000000;0.000000;194.1839
2023-01-03;06:45;303.20;45.96;1012.84;2.58;20.35;0.000000;0.000000;0.000000;189.5153
2023-01-03;07:00;303.27;45.86;1012.61;2.59;21.63;0.000000;0.000000;0.000000;183.9524
2023-01-03;07:15;303.33;45.76;1012.38;2.60;22.90;0.000000;0.000000;0.000000;177.5223
2023-01-03;07:30;303.40;45.65;1012.15;2.61;24.17;0.000000;0.000000;0.000000;170.2562
2023-01-03;07:45;303.47;45.55;1011.92;2.63;25.41;0.000000;0.000000;0.000000;159.3328
2023-01-03;08:00;303.53;45.45;1011.69;2.65;26.65;0.000000;0.000000;0.000000;145.2412
2023-01-03;08:15;303.60;45.34;1011.46;2.66;27.87;0.000000;0.000000;0.000000;131.0951
2023-01-03;08:30;303.66;45.24;1011.23;2.68;29.07;0.000000;0.000000;0.000000;117.0134
2023-01-03;08:45;303.73;45.14;1011.00;2.70;30.26;0.000000;0.000000;0.000000;103.1119
2023-01-03;09:00;303.79;45.03;1010.76;2.72;31.43;0.000000;0.000000;0.000000;89.5022
2023-01-03;09:15;303.55;45.73;1010.95;2.93;28.91;0.000000;0.000000;0.000000;76.2911
2023-01-03;09:30;303.31;46.43;1011.14;3.14;26.73;0.000000;0.000000;0.000000;63.5801
2023-01-03;09:45;303.07;47.12;1011.33;3.36;24.83;0.000000;0.000000;0.000000;51.4647
2023-01-03;10:00;302.83;47.82;1011.52;3.58;23.16;0.000000;0.000000;0.000000;40.0338
2023-01-03;10:15;302.59;48.52;1011.71;3.81;21.69;0.000000;0.000000;0.000000;29.3692
2023-01-03;10:30;302.35;49.21;1011.89;4.03;20.38;0.000000;0.000000;0.000000;19.5450
2023-01-03;10:45;302.11;49.91;1012.08;4.26;19.21;0.000000;0.000000;0.000000;10.5363
2023-01-03;11:00;301.87;50.61;1012.27;4.49;18.16;0.000000;0.000000;0.000000;2.6620
2023-01-03;11:15;301.63;51.31;1012.46;4.72;17.22;0.000000;0.000000;0.000000;0.0000
2023-01-03;11:30;301.39;52.00;1012.65;4.95;16.36;0.000000;0.000000;0.000000;0.0000
2023-01-03;11:45;301.15;52.70;1012.84;5.19;15.58;0.000000;0.000000;0.000000;0.0000
2023-01-03;12:00;300.91;53.40;1013.02;5.42;14.87;0.000000;0.000000;0.000000;0.0000
2023-01-03;12:15;300.83;53.53;1013.20;5.36;16.00;0.000000;0.000000;0.000000;0.0000
2023-01-03;12:30;300.75;53.66;1013.38;5.30;17.16;0.000000;0.000000;0.000000;0.0000
2023-01-03;12:45;300.67;53.79;1013.56;5.24;18.35;0.000000;0.000000;0.000000;0.0000
2023-01-03;13:00;300.59;53.92;1013.74;5.19;19.56;0.000000;0.000000;0.000000;0.0000
2023-01-03;13:15;300.51;54.04;1013.92;5.14;20.80;0.000000;0.000000;0.000000;0.0000
2023-01-03;13:30;300.43;54.17;1014.10;5.09;22.06;0.000000;0.000000;0.000000;0.0000
2023-01-03;13:45;300.35;54.30;1014.28;5.04;23.35;0.000000;0.000000;0.000000;0.0000
2023-01-03;14:00;300.27;54.43;1014.46;4.99;24.66;0.000000;0.000000;0.000000;0.0000
2023-01-03;14:15;300.19;54.56;1014.64;4.95;25.99;0.000000;0.000000;0.000000;0.0000
2023-01-03;14:30;300.11;54.69;1014.82;4.91;27.35;0.000000;0.000000;0.000000;0.0000
2023-01-03;14:45;300.03;54.82;1015.00;4.87;28.73;0.000000;0.000000;0.000000;0.0000
2023-01-03;15:00;299.95;54.95;1015.18;4.84;30.13;0.000000;0.000000;0.000000;0.0000
2023-01-03;15:15;299.85;55.04;1015.11;4.79;29.37;0.000000;0.000000;0.000000;0.0000
2023-01-03;15:30;299.74;55.13;1015.04;4.73;28.59;0.000000;0.000000;0.000000;0.0000
2023-01-03;15:45;299.64;55.22;1014.97;4.68;27.79;0.000000;0.000000;0.000000;0.0000
2023-01-03;16:00;299.54;55.31;1014.90;4.63;26.98;0.000000;0.000000;0.000000;0.0000
2023-01-03;16:15;299.44;55.40;1014.83;4.58;26.15;0.000000;0.000000;0.000000;0.0000
2023-01-03;16:30;299.34;55.49;1014.76;4.53;25.30;0.000000;0.000000;0.000000;0.0000
2023-01-03;16:45;299.24;55.58;1014.69;4.49;24.44;0.000000;0.000000;0.000000;0.0000
2023-01-03;17:00;299.13;55.67;1014.62;4.44;23.55;0.000000;0.000000;0.000000;0.0000
2023-01-03;17:15;299.03;55.76;1014.55;4.39;22.65;0.000000;0.000000;0.000000;0.0000
2023-01-03;17:30;298.93;55.85;1014.48;4.35;21.72;0.000000;0.000000;0.000000;0.0000
2023-01-03;17:45;298.83;55.94;1014.41;4.31;20.78;0.000000;0.000000;0.000000;0.0000
2023-01-03;18:00;298.73;56.03;1014.34;4.26;19.82;0.000000;0.000000;0.000000;0.0000
2023-01-03;18:15;298.52;56.53;1014.27;4.23;19.43;0.000000;0.000000;0.000000;0.0000
2023-01-03;18:30;298.31;57.03;1014.20;4.20;19.03;0.000000;0.000000;0.000000;0.0000
2023-01-03;18:45;298.10;57.53;1014.12;4.17;18.63;0.000000;0.000000;0.000000;0.0000
