Datetime,I,Quantile: 0.45decrease factor: 0.5,Quantile: 0.55decrease factor: 0.5,Quantile: 0.425decrease factor: 0.5,Quantile: 0.575decrease factor: 0.5,Quantile: 0.4decrease factor: 0.5,Quantile: 0.6decrease factor: 0.5,Quantile: 0.375decrease factor: 0.5,Quantile: 0.625decrease factor: 0.5,Quantile: 0.35decrease factor: 0.5,Quantile: 0.65decrease factor: 0.5,Quantile: 0.325decrease factor: 0.5,Quantile: 0.675decrease factor: 0.5,Quantile: 0.3decrease factor: 0.5,Quantile: 0.7decrease factor: 0.5,Quantile: 0.275decrease factor: 0.5,Quantile: 0.725decrease factor: 0.5,Quantile: 0.25decrease factor: 0.5,Quantile: 0.75decrease factor: 0.5,Quantile: 0.225decrease factor: 0.5,Quantile: 0.775decrease factor: 0.5,Quantile: 0.2decrease factor: 0.5,Quantile: 0.8decrease factor: 0.5,Quantile: 0.175decrease factor: 0.5,Quantile: 0.825decrease factor: 0.5,Quantile: 0.15decrease factor: 0.5,Quantile: 0.85decrease factor: 0.5,Quantile: 0.125decrease factor: 0.5,Quantile: 0.875decrease factor: 0.5,Quantile: 0.1decrease factor: 0.5,Quantile: 0.9decrease factor: 0.5,Quantile: 0.075decrease factor: 0.5,Quantile: 0.925decrease factor: 0.5,Quantile: 0.05decrease factor: 0.5,Quantile: 0.95decrease factor: 0.5
2022-05-18 08:45:00,670.2643,527.8184893152928,545.5879164840338,522.1588017309792,550.2551308179835,518.4835650698482,555.022970165587,513.422301494928,559.9368617210931,507.7168911631692,564.4706149657799,501.1410213975244,567.4241037744358,493.1347798203668,569.9346621096139,486.3925514045247,574.8997630783766,476.73543346269076,579.9184311226005,468.2443371856439,584.3184112205369,460.231357148167,590.990686591411,450.5336675511355,598.2410943125802,429.88167912606724,600.6881055554128,415.2943449150813,606.9136715227912,402.3747159224848,616.179770185752,381.19502022151124,625.4589539083817,354.06303709285197,629.622124976433
2022-05-18 09:00:00,442.7702,594.9359910029826,613.7020197157202,589.1961767025701,618.4230887658742,585.7778156162285,624.0627903500115,581.1556490011302,629.4287028087533,575.1819062666548,633.4328293021618,567.9462037649937,636.3076645900597,559.3954625825562,637.698238506869,550.4569328739317,641.1702336039474,538.7597458007624,644.4919404152694,529.4990612733689,647.6858785187239,520.2793690187304,653.7604627920409,511.0428973993965,660.4796943841405,489.5693838182238,661.4210415982119,473.3267307939437,665.8956453987535,459.86045510916387,674.13836718002,433.5628795492832,680.3296407836774,402.2979935219679,682.2641113987312
2022-05-18 09:15:00,654.7908,661.1977578718729,681.0526771710856,655.4228926443109,685.9042591417602,653.3608020490143,693.5798856440412,649.6066362524069,699.9083653996906,643.6413020436948,703.3585461044532,635.7929310613595,706.094609245585,627.0106133897943,705.959735353321,613.9251698366676,705.8748583207741,598.8667780651976,706.1765633987595,588.6297951524273,707.4594922918672,576.5921252036486,712.060661263092,569.2784178929998,718.6388975882525,548.1200497362097,718.2372291530157,529.5841879217628,719.4330730880924,515.3323853716023,725.1998921847769,483.1279230935651,726.7109426646022,447.34974163415524,728.2509941140125
2022-05-18 09:30:00,676.1172,551.3850343898014,572.3495643863885,543.2272914814369,577.6499465280274,536.6830346254501,582.9676606659689,530.0080359900473,587.6313125130245,524.8525104809171,594.3976839552433,517.5427464084103,600.8708042147589,508.1203925548807,604.8011819219353,503.08472483946844,614.6155132036348,496.0492799834568,624.762807470254,488.55548523777145,632.3986895075511,481.98889340442827,642.3543857445193,470.99232525305666,649.5163608350713,451.002105667563,651.7723509659772,443.41565764015917,663.200529921849,435.75728055057596,676.9111018140405,419.1946803951631,689.0120616094641,399.42283962159496,696.2825217053298
2022-05-18 09:45:00,265.3549,690.6677969646511,712.7372406497577,682.6256802961597,718.1787135499984,678.0369662038262,726.1524006918207,672.4289605128615,731.2583308726599,666.6380222011934,735.9134022863431,657.4836733914751,740.9462726224195,647.2475710847896,741.9297463742706,636.3037864214524,746.3249494601286,623.2644364060212,750.1010889516582,612.8917541016638,753.1342611212399,602.0281194342897,760.1991879474248,593.5099520030735,766.7716043298301,571.1693454807661,764.7756604986708,559.9291314974919,771.7022884711123,549.5497061345621,781.1656418025583,521.2186491284448,785.4821125243711,490.54574460419343,785.4170028359683
2022-05-19 07:45:00,428.6502,296.7974134555205,312.53924336897256,295.6700349331935,319.2831030321688,292.9482104043173,323.5004646458253,285.089094330871,331.09833783949847,280.10701157769364,332.6942405209118,277.9806912029671,334.21141701384624,270.1007706253581,342.9837889772222,268.73617581406745,343.77747632612403,256.9880551864592,348.3819067602854,250.82206278170577,352.55485798137556,241.81011440661882,360.08648595551045,231.9532889216106,371.6612134045625,218.3527365216663,378.7051722964746,212.48386409644965,380.6125593397873,203.60039463211243,396.5729481612153,200.60309458823363,428.14959775754227,185.16582786503946,459.4281815397715
2022-05-19 08:00:00,424.5166,382.02735222855745,396.9160622992669,380.5374814298483,403.3278311338924,378.9101353653251,407.53401817872765,372.23890363931577,413.68297434104795,366.6323306887429,414.8459283240081,363.6679577264709,416.733929337316,354.111488216565,424.51659999975215,351.366931300111,425.47459456020925,340.85217728122393,431.0564010596232,333.55103093255553,435.12895501576133,324.91198643099307,441.5254197668927,313.8514345067164,453.2064782377035,294.1495514489323,459.81567397571325,284.73180946618044,463.14882456420236,271.6873596695627,475.7546334467625,266.00597066431965,501.9261475289505,245.54532497314574,525.0842502767903
2022-05-19 08:15:00,477.412,479.5955092236367,496.4220501802282,478.3462806435383,503.3816957311308,478.2079541781975,509.4173349324214,472.1807211763181,515.3799255280506,465.0655366736272,516.0556073578697,460.0798907095486,516.9665037940238,448.658956684822,523.1781227055081,442.47426279627075,523.3566551368377,430.78084891080067,526.7795388776824,420.89166531397734,528.8096514589627,410.64885022047844,532.6616895323576,400.2907470116119,544.7843300332016,375.10257938245087,548.4661498002173,362.05254079107533,551.9703661814565,346.4444005613818,561.3493212761206,333.97138764599305,581.2485892574649,308.45211779289485,594.8395393989806
2022-05-19 08:30:00,529.9782,480.0770071343759,498.0047440273346,477.3402717814905,504.8525136192533,475.40836013306426,511.41602310520705,469.33908959043754,517.9033749516198,462.4790349733562,519.7995333520784,455.82352565967494,520.9006366289321,443.8622468794428,527.0327356852976,438.0761403728162,529.2802519111151,428.5052990799933,535.229159244954,418.4137132000789,538.3970916924197,409.20471592044754,543.869033997536,398.0024596904003,556.4828648217024,373.9945575966201,559.4951964162659,362.74446503495733,564.1113694965031,349.27702435340814,574.7594219241486,337.150917022808,594.0752191142236,315.82522822741515,608.3345694089547
2022-05-19 08:45:00,582.398,523.2470649693337,542.0452835861435,519.8794416326645,548.8194181359007,517.8812242483186,556.3154523924933,512.2983820789639,562.7444191022086,505.23727672365294,564.8444981933688,497.07034532113533,565.8530200637466,484.29837287336215,571.1813162153544,477.2369923466144,573.6963628133739,467.70653999132503,579.6983735220791,456.79346424619735,582.3979999999897,447.1551326405117,587.6416693983308,436.2573404162139,600.1484020884557,410.70444271403477,601.6114941239488,399.29805131991884,606.812723309614,385.5798959578214,616.3834256527,370.7886413434108,632.2839458976432,348.710857751362,643.393951642526
2022-05-19 09:00:00,528.7344,581.113023722366,598.9496871085739,577.5765812344388,605.0292929365555,576.2461650209201,612.3611757678232,571.4020424706563,617.2985162395593,564.6974125313125,618.7576572306077,555.2578197030227,619.6285938570668,542.123968209427,623.7079200407759,533.9577332928474,625.7064068314024,524.0488851871088,631.449371029327,513.6848331417056,633.9250435535755,503.9375066906112,638.4836254104048,493.52248630670925,649.8699790599873,463.9707047801974,649.6943056268539,451.85913492421093,656.1128324527647,435.82464224090035,663.1202209230532,417.98111207153164,674.6837921958856,391.9011606090837,683.0489283524008
2022-05-19 09:15:00,479.7166,623.0526639006914,641.8632990095199,618.8739714988317,647.8631602095898,617.4280478010636,656.2516464565775,612.9644817157215,660.9456448994565,606.1941187445632,662.206209872546,595.3278338242538,663.164109124393,581.7690604237165,666.3675535486514,572.3409973023778,668.5158111001099,561.8910798948311,673.8745614675332,550.8760094692648,675.7465742857189,540.4455258622987,680.3265542723241,530.46573283762,691.6161197845031,500.0686420800207,689.7614298214002,488.303402531022,696.7818358969514,472.4775598167914,702.952250409767,452.2404211384827,711.8853446489545,424.8586788866907,717.2394127502878
2022-05-19 09:30:00,353.6236,603.9614687008375,622.9200519807802,598.2947863633457,628.3978503192697,593.9433047596718,635.8632842241537,588.9557594588201,640.1629762482329,583.0733081147451,643.0419497483554,570.5924825055089,644.1848114233729,556.6390642715676,648.0119803571528,549.7792147596494,653.8279883089718,542.757319780319,663.3346318531128,532.196022463109,667.5236478502734,524.0357372327321,675.2336598320882,511.5033570326098,685.9023232712558,482.87284780878076,683.6502746201246,474.29079724474866,693.1468822394783,461.2358377742181,702.3363561017795,444.4244611747903,713.1983973446237,422.4659522582587,719.2040976928164
2022-05-19 09:45:00,179.4639,586.6001087307055,604.8532446057026,579.9039726098008,609.6331608019977,573.5838410421436,615.977482797644,568.6141865983672,619.6228122459805,563.865619638522,623.7507192132593,550.3331587770257,625.3547989740719,536.1906216877421,629.5423791819668,531.164569781983,637.8989155834496,527.4506701438424,651.3509497043959,517.8122764543498,657.9369674815712,511.71523699159894,668.1170820775615,496.82469650900015,678.0984637243818,469.5323743848566,676.3150697358435,462.56240431928825,687.6304895834759,450.84658289626657,698.3763347911829,437.3890997002726,710.0280196412602,419.2956863217282,717.6395126770195
2022-05-20 07:45:00,325.9322,323.75176145452053,338.6026949533732,316.6208054174467,344.45081134852984,313.8019955118716,347.3611567383965,305.841042449247,353.73309918171697,300.8337911918923,361.0407535296526,294.30442564307845,362.90935345775506,286.3349138595757,365.1024915063812,277.54440659352287,368.0483787512109,275.07110515313383,375.07943973406327,266.90792530324364,381.4162532123354,261.08412007117374,385.8867696340797,252.5891220133668,396.6250301964305,239.0634814349545,404.36882221474383,228.51604850839556,414.68972656476535,214.96298745849325,424.9049355465146,199.9804074417045,435.78930573433274,190.05118363897668,453.50154802636274
2022-05-20 08:00:00,419.3588,351.440392232798,367.3768086850457,343.9095196792968,373.68792935053574,340.65263414919843,377.66052410928364,332.85192142157024,384.54729299099193,327.42395200117,391.96280952905414,321.1229932695379,394.8411551850602,312.80771145965144,397.51078121365157,304.0899840962077,401.0590247470463,301.1942408658953,408.9495439373133,292.6050913820883,415.2843263343901,286.62388004538434,419.74061067896946,278.09012228393783,431.5638553855206,263.40482161399234,439.07947700232836,252.3045371027589,448.6522961512599,239.41862130180692,459.1650130507043,223.51656231202873,469.99087292771856,213.80982417102365,488.6078286362976
2022-05-20 08:15:00,424.8093,375.63258646156874,392.2205601513907,367.9292463043608,398.6573437011627,364.2651935422749,403.5052404864128,356.706240262941,410.52728346975914,351.05892385680244,418.0412098493329,344.997499559805,421.62514823638793,336.6029051426265,424.9074761072191,328.5206477720036,429.25506324271595,324.7594906655182,437.4484817985979,315.9593489879145,443.5768513000198,309.5974012786086,448.21050885410824,301.4036937448671,460.0124794026341,286.03535434867297,467.0036381501618,275.2580585225679,476.23339591062705,263.27064996900975,487.1457715924096,247.08392464700168,497.84511819651766,237.07798904094233,517.154792461247
2022-05-20 08:30:00,521.5281,451.87261580691813,470.3605408023605,444.6494223780478,477.4271096065101,441.5605259715411,483.55482779347204,434.66953067087485,491.3044347817405,428.6402339763312,499.08957585672346,422.003435289736,503.25604827400355,411.9726786750507,506.4312624485006,401.5874887339088,509.5003000870702,395.95616529703364,516.9809805689185,384.9025343498901,521.5280999999965,376.46796523916106,525.1360355503699,367.9301696869314,536.545567942704,350.55019220493574,542.0460457402563,337.25426060950423,549.2673622418397,323.8821513861692,559.1835019839795,303.97911086514176,566.4924765778034,290.7095705182115,579.9562390862835
2022-05-20 08:45:00,668.2524,467.5845218995207,486.4325628828396,460.0268159649337,493.41228012588704,456.16681619595823,500.1600046534864,449.3792126191398,507.58279263165394,443.29683897868136,515.2980462876935,436.70398686320914,520.1710112939419,426.70722551796206,523.9881970392283,417.64537412337677,528.5923922796078,411.6932323263089,536.5515399418668,400.5747874290489,540.9909987074459,392.1380973521408,545.3993725509732,383.6916247882557,556.4087581853972,366.4322060848848,561.3120929756793,354.8528621082296,569.3291891233479,342.8735930627866,580.0607137879164,324.2067723545729,587.9163369761234,311.0932001787152,601.7708310869176
