Datetime,I,QRF Quantile: 0.45,QRF Quantile: 0.55,QRF Quantile: 0.425,QRF Quantile: 0.575,QRF Quantile: 0.4,QRF Quantile: 0.6,QRF Quantile: 0.375,QRF Quantile: 0.625,QRF Quantile: 0.35,QRF Quantile: 0.65,QRF Quantile: 0.325,QRF Quantile: 0.675,QRF Quantile: 0.3,QRF Quantile: 0.7,QRF Quantile: 0.275,QRF Quantile: 0.725,QRF Quantile: 0.25,QRF Quantile: 0.75,QRF Quantile: 0.225,QRF Quantile: 0.775,QRF Quantile: 0.2,QRF Quantile: 0.8,QRF Quantile: 0.175,QRF Quantile: 0.825,QRF Quantile: 0.15,QRF Quantile: 0.85,QRF Quantile: 0.125,QRF Quantile: 0.875,QRF Quantile: 0.1,QRF Quantile: 0.9,QRF Quantile: 0.075,QRF Quantile: 0.925,QRF Quantile: 0.05,QRF Quantile: 0.95
2022-04-02 09:00:00,701.3943,394.5525207519531,433.35870361328125,380.4062805175781,436.1134338378906,379.3576354980469,443.89752197265625,368.0231628417969,431.0209655761719,374.34490966796875,446.3642883300781,366.8320007324219,448.2341003417969,365.0329284667969,460.3121032714844,347.0458068847656,470.0231018066406,340.5430908203125,497.5435485839844,324.144775390625,497.6222839355469,331.5987243652344,515.3658447265625,280.9808654785156,556.6607666015625,311.02825927734375,557.0193481445312,256.3318786621094,575.8040161132812,285.0818786621094,645.3338012695312,225.79310607910156,690.7864990234375,224.5870361328125,694.6611328125
2022-04-02 09:15:00,450.0132,468.3888244628906,491.39935302734375,467.0295715332031,488.0987548828125,464.1358642578125,501.9941101074219,464.5710754394531,510.8085021972656,458.39788818359375,513.586181640625,450.01763916015625,517.8474731445312,447.10687255859375,525.3190307617188,435.56390380859375,543.546630859375,434.89227294921875,542.528564453125,420.57208251953125,546.3120727539062,420.6240539550781,565.9667358398438,397.6299133300781,575.6234741210938,394.5232238769531,574.549560546875,368.929443359375,643.4170532226562,380.68994140625,642.3125610351562,358.34979248046875,668.5526123046875,337.6170959472656,678.5181274414062
2022-04-02 09:30:00,665.6918,650.2269897460938,651.646728515625,648.55126953125,664.724365234375,626.4435424804688,664.926025390625,564.9557495117188,672.1133422851562,565.4686889648438,690.66796875,583.7247314453125,681.4727172851562,556.2552490234375,705.3241577148438,496.4997253417969,712.141357421875,495.9964904785156,728.605224609375,483.87890625,723.1483154296875,493.5310363769531,741.2916870117188,442.066162109375,757.4783325195312,445.22705078125,761.8218383789062,435.4176025390625,766.7488403320312,435.4176025390625,766.734375,425.8666687011719,788.447998046875,341.96142578125,816.8623657226562
2022-04-02 09:45:00,839.7418,625.0142822265625,668.0365600585938,606.1213989257812,665.137939453125,583.374755859375,668.1630859375,625.0142822265625,673.806396484375,589.3203735351562,690.474365234375,577.2857666015625,691.097900390625,570.4774169921875,702.8007202148438,548.128662109375,714.0701293945312,544.5431518554688,719.2464599609375,535.0035400390625,728.3305053710938,533.505859375,764.7852172851562,522.2439575195312,759.0308227539062,474.7866516113281,789.4131469726562,461.42340087890625,797.1593017578125,458.0959777832031,822.6932373046875,430.47674560546875,839.4158935546875,361.96075439453125,847.5200805664062
2022-04-03 07:45:00,94.78004,113.38834381103516,131.212158203125,104.81940460205078,129.65573120117188,103.5482406616211,140.15869140625,100.67382049560547,133.82286071777344,96.21139526367188,134.347412109375,94.99984741210938,145.9149627685547,94.04244995117188,141.41567993164062,91.31548309326172,152.712890625,84.88651275634766,167.10427856445312,90.12129974365234,157.3543243408203,84.7765884399414,163.32647705078125,81.0153579711914,167.54129028320312,79.61969757080078,191.9347686767578,78.48086547851562,194.84100341796875,78.99992370605469,205.01065063476562,60.70504379272461,215.7260284423828,51.8583984375,227.1409912109375
2022-04-03 08:00:00,124.8127,127.10601806640625,134.33067321777344,123.62027740478516,135.97015380859375,123.91984558105469,140.5722198486328,123.23688507080078,135.63330078125,123.52178192138672,140.00025939941406,120.90435791015625,147.7745361328125,107.12828063964844,149.85011291503906,104.81234741210938,149.81065368652344,104.31048583984375,165.64503479003906,104.25597381591797,156.80267333984375,92.01078796386719,168.0633544921875,91.68946838378906,169.58111572265625,87.97581481933594,190.7393341064453,88.75865173339844,195.3657684326172,81.19161224365234,201.5059051513672,71.58184814453125,205.48809814453125,64.24330139160156,245.9412841796875
2022-04-03 08:15:00,140.3593,143.8664093017578,167.40335083007812,138.61001586914062,156.29037475585938,139.97119140625,178.72271728515625,137.51760864257812,177.78506469726562,134.35159301757812,184.19644165039062,135.850341796875,182.1764373779297,133.98634338378906,195.06813049316406,126.657958984375,195.70050048828125,128.06692504882812,197.7707061767578,123.2031021118164,197.8529815673828,123.2031021118164,198.22901916503906,109.0639877319336,205.63670349121094,108.74230194091797,205.6498565673828,103.9648666381836,215.64199829101562,90.57107543945312,228.78082275390625,87.93817901611328,246.0410919189453,84.07630157470703,278.2232666015625
2022-04-03 08:30:00,103.9252,158.48928833007812,182.84988403320312,156.8273162841797,191.57200622558594,156.5421600341797,181.9357452392578,137.10556030273438,194.49618530273438,141.30198669433594,195.64163208007812,134.3969268798828,203.48692321777344,136.45689392089844,194.98306274414062,132.0514373779297,217.35154724121094,127.49662017822266,216.8541717529297,109.89466857910156,216.98529052734375,122.28005981445312,227.09451293945312,103.99580383300781,237.9508819580078,103.90711212158203,229.24105834960938,93.56493377685547,229.99667358398438,88.26990509033203,259.2469177246094,87.93073272705078,259.98748779296875,83.96223449707031,291.0397644042969
2022-04-03 08:45:00,84.17171,163.0048370361328,192.47674560546875,173.20291137695312,202.77972412109375,156.76661682128906,202.5990753173828,157.70982360839844,194.59425354003906,164.45352172851562,203.9315643310547,137.41966247558594,217.90740966796875,137.78521728515625,207.7067108154297,135.9693145751953,238.23699951171875,131.87376403808594,217.96688842773438,117.97026824951172,227.3966522216797,120.85972595214844,241.50389099121094,103.0661849975586,264.4326477050781,93.64544677734375,271.76568603515625,87.26465606689453,279.969970703125,84.58358764648438,275.63372802734375,83.62814331054688,290.0834045410156,81.53067779541016,341.3082275390625
2022-04-03 09:00:00,81.20869,133.01507568359375,146.31834411621094,130.2274932861328,151.13584899902344,128.43942260742188,158.4077911376953,126.86444854736328,165.55349731445312,128.03921508789062,169.2227325439453,106.40260314941406,173.59869384765625,116.39270782470703,185.85885620117188,104.87549591064453,182.09156799316406,106.3202133178711,189.0060272216797,103.79322052001953,193.6044921875,93.03535461425781,195.39413452148438,87.92035675048828,195.3096466064453,84.17689514160156,198.1850128173828,83.09446716308594,216.03353881835938,80.99471282958984,215.17173767089844,64.54712677001953,237.04702758789062,62.69623947143555,267.571533203125
2022-04-03 09:15:00,104.8031,126.89193725585938,133.14244079589844,123.9622573852539,133.04159545898438,123.03851318359375,140.1609649658203,112.19309997558594,143.56393432617188,109.31548309326172,139.76904296875,105.31040954589844,142.06634521484375,104.86673736572266,151.90365600585938,103.97712707519531,149.9366455078125,101.3036117553711,154.16383361816406,92.59293365478516,156.8108673095703,88.64986419677734,174.75839233398438,87.9312515258789,172.60342407226562,81.19943237304688,178.21231079101562,81.39537811279297,192.190185546875,68.16244506835938,192.13772583007812,64.04190826416016,204.67343139648438,62.67805862426758,216.14453125
2022-04-03 09:30:00,130.2266,127.01618194580078,133.00843811035156,124.62267303466797,135.22418212890625,122.4716796875,139.9937286376953,115.5291519165039,140.1414337158203,112.5665512084961,141.9160614013672,105.97100830078125,143.88662719726562,106.5501480102539,153.3487091064453,104.13472747802734,151.2053680419922,99.19288635253906,153.6971435546875,94.33319854736328,156.15194702148438,89.05548858642578,175.84959411621094,88.1139907836914,173.96768188476562,81.20308685302734,178.7826690673828,83.5597915649414,194.15948486328125,75.91998291015625,192.54579162597656,64.5090103149414,202.9071502685547,62.84638977050781,215.07850646972656
2022-04-03 09:45:00,194.6082,139.98748779296875,158.11502075195312,132.946044921875,161.23280334472656,135.24803161621094,179.56472778320312,135.6600341796875,180.40994262695312,132.427490234375,182.71392822265625,130.17657470703125,191.5995635986328,127.60000610351562,194.39024353027344,118.59590148925781,194.8090057373047,118.43689727783203,194.4976806640625,105.13756561279297,195.76097106933594,103.97345733642578,198.89178466796875,99.4955825805664,211.52574157714844,88.24536895751953,216.11212158203125,87.57787322998047,241.403564453125,84.09673309326172,243.5836639404297,80.74632263183594,258.0580139160156,63.1434326171875,280.5128173828125
2022-04-04 07:45:00,330.9437,317.6469421386719,330.7232666015625,321.8169250488281,330.8979797363281,311.1551818847656,330.86334228515625,298.5676574707031,338.5328674316406,307.3858947753906,335.8095397949219,303.76104736328125,351.9154357910156,284.1369323730469,340.6947326660156,279.97979736328125,351.892333984375,280.0079650878906,357.214111328125,272.23199462890625,359.30084228515625,272.6036682128906,359.6443786621094,246.17654418945312,376.20806884765625,242.86825561523438,378.96783447265625,215.1355743408203,396.994140625,226.04940795898438,403.60369873046875,202.1620635986328,411.3132629394531,179.30894470214844,406.95751953125
2022-04-04 08:00:00,395.2888,367.8333435058594,383.5825500488281,367.598876953125,385.8089294433594,361.81024169921875,380.75665283203125,344.822509765625,389.2511291503906,356.4211120605469,395.24261474609375,353.07208251953125,395.32940673828125,344.79217529296875,395.3581237792969,335.7342224121094,395.31689453125,330.9749755859375,396.9909362792969,330.0631408691406,402.88543701171875,311.52935791015625,405.0975036621094,312.1235656738281,412.3238525390625,283.749755859375,406.1497802734375,280.9200744628906,432.49755859375,224.53887939453125,436.33905029296875,226.02896118164062,450.38543701171875,197.43141174316406,464.6229248046875
2022-04-04 08:15:00,462.0482,417.5796203613281,433.80853271484375,414.0873718261719,434.0187683105469,408.6651306152344,429.75640869140625,406.31658935546875,440.2131652832031,404.760498046875,441.52154541015625,401.58880615234375,450.2794189453125,402.898193359375,448.5627136230469,386.2449951171875,451.12530517578125,395.4468994140625,457.2257080078125,377.5684814453125,460.55523681640625,360.12542724609375,461.9425354003906,372.6517333984375,462.1478576660156,324.88702392578125,466.8249816894531,325.3580017089844,466.25677490234375,312.5051574707031,468.3181457519531,315.5301513671875,491.77410888671875,269.1121520996094,520.9971923828125
2022-04-04 08:30:00,539.8915,501.5071105957031,505.81793212890625,496.76129150390625,511.1098327636719,495.63226318359375,509.91009521484375,492.96502685546875,508.5145263671875,490.2297668457031,511.35205078125,493.05810546875,515.254150390625,489.7677307128906,514.9295043945312,489.73236083984375,514.3056030273438,477.5121154785156,521.2620239257812,477.38275146484375,519.55810546875,471.1161193847656,531.739013671875,466.73828125,532.6033935546875,459.36065673828125,536.39892578125,453.56048583984375,539.6109619140625,437.1571960449219,539.8270874023438,435.6629333496094,546.5758666992188,402.3943176269531,550.7315063476562
2022-04-04 08:45:00,588.068,554.8018188476562,557.5321044921875,552.7171630859375,569.6417846679688,552.47998046875,569.3577880859375,543.5343627929688,567.5371704101562,547.1620483398438,575.3148803710938,541.6624755859375,577.765869140625,539.9125366210938,582.7721557617188,533.9221801757812,578.8219604492188,530.933349609375,586.9439697265625,527.9478149414062,587.280517578125,524.6720581054688,587.685302734375,514.906982421875,587.9326171875,506.4317626953125,588.1322631835938,501.20123291015625,595.1281127929688,476.66802978515625,597.2352294921875,456.2874755859375,602.1741943359375,427.67047119140625,609.1978149414062
2022-04-04 09:00:00,639.7928,622.8779296875,632.298095703125,618.9304809570312,633.814453125,619.3905639648438,632.6702270507812,608.5164794921875,632.98876953125,608.5164794921875,638.9169311523438,606.258544921875,639.630859375,602.2479858398438,642.4762573242188,598.6797485351562,646.9505615234375,589.3521728515625,650.6207885742188,589.6702880859375,650.17578125,582.8792114257812,666.6923828125,584.1671752929688,656.3306274414062,578.0294799804688,661.3025512695312,564.9053344726562,657.3939819335938,543.9832763671875,665.740478515625,534.44384765625,677.8236083984375,494.4265441894531,689.7140502929688
2022-04-04 09:15:00,689.5057,675.1676025390625,689.0018920898438,675.4554443359375,688.7098999023438,662.5073852539062,689.1643676757812,650.0145263671875,685.6680297851562,655.2198486328125,689.4500732421875,656.358154296875,690.551513671875,656.2371826171875,692.10595703125,647.61279296875,699.38232421875,645.6303100585938,703.9581298828125,644.415771484375,708.8837890625,640.865234375,708.9310913085938,638.9735717773438,712.0894775390625,635.7244873046875,716.9917602539062,615.6868896484375,733.4857788085938,614.1079711914062,736.2189331054688,566.16259765625,737.9932861328125,547.2418212890625,754.2171020507812
2022-04-04 09:30:00,736.8043,709.3377685546875,724.1909790039062,703.5715942382812,723.5680541992188,702.7098999023438,732.7518310546875,700.314208984375,733.6890258789062,689.0587158203125,736.650634765625,691.4074096679688,735.1036376953125,689.0333251953125,739.8587036132812,688.92822265625,745.3336791992188,671.2586669921875,747.4046630859375,654.2745971679688,746.6211547851562,650.0439453125,745.826171875,653.916748046875,754.8364868164062,643.1228637695312,758.4096069335938,633.6972045898438,766.763671875,637.25,772.2753295898438,573.5782470703125,775.02294921875,545.3897705078125,786.5203857421875
2022-04-04 09:45:00,774.9211,733.3419189453125,746.5452270507812,731.0638427734375,756.433837890625,729.875,750.6287231445312,723.8977661132812,760.3679809570312,722.8998413085938,760.4591064453125,723.7288208007812,766.763671875,706.8373413085938,766.0201416015625,709.6119384765625,768.9673461914062,676.2586669921875,774.0942993164062,679.1131591796875,774.5916137695312,654.315185546875,775.2249145507812,644.2424926757812,775.1171875,618.7044677734375,782.3403930664062,623.0137329101562,782.313720703125,646.277587890625,783.7711791992188,555.3651123046875,805.7150268554688,493.2701110839844,812.5421142578125
2022-04-05 07:45:00,176.0619,325.25531005859375,344.40740966796875,326.0033264160156,347.24456787109375,322.531494140625,346.67059326171875,311.7582702636719,347.6557312011719,312.4032897949219,351.973388671875,313.53936767578125,353.59246826171875,289.13531494140625,355.2088928222656,303.7637023925781,357.988037109375,307.31768798828125,363.8147277832031,263.5204772949219,363.5431213378906,272.1310119628906,366.7300720214844,227.6826629638672,367.1721496582031,232.30645751953125,370.00946044921875,177.83642578125,377.32586669921875,183.3843994140625,380.7293395996094,175.88677978515625,387.5962829589844,175.38377380371094,397.90777587890625
2022-04-05 08:00:00,261.4042,264.7265319824219,276.8509216308594,261.4042053222656,280.7375183105469,261.5782775878906,291.7731628417969,261.4042053222656,300.19091796875,260.7099914550781,302.7159118652344,255.13473510742188,298.5423583984375,243.7256622314453,303.6994323730469,244.1734161376953,308.8857116699219,238.76646423339844,313.4286193847656,234.20237731933594,318.5634765625,235.0564727783203,317.5453186035156,230.1857452392578,325.6593322753906,227.75497436523438,326.2869567871094,217.68316650390625,332.65380859375,216.87515258789062,353.3797607421875,200.51544189453125,351.51361083984375,184.44309997558594,386.65478515625
2022-04-05 08:15:00,235.3223,264.84271240234375,291.0540771484375,261.0478210449219,289.3067321777344,271.9646911621094,307.7653503417969,264.2651672363281,304.8835754394531,257.19964599609375,313.3485107421875,247.9604949951172,308.8857116699219,245.8665771484375,313.66156005859375,235.56312561035156,331.74029541015625,237.05410766601562,325.6970520019531,235.42123413085938,335.5128173828125,235.3978271484375,339.6015625,228.4147186279297,346.3570556640625,228.58685302734375,353.3946838378906,216.85723876953125,361.4349365234375,217.3787384033203,363.4200744628906,203.5202178955078,366.2235107421875,188.16038513183594,405.10235595703125
2022-04-05 08:30:00,244.5772,355.8228454589844,364.4043884277344,346.4226989746094,373.0181579589844,336.24420166015625,377.8172607421875,333.7321472167969,377.5399475097656,334.0224914550781,380.6593017578125,324.6195068359375,380.8028869628906,326.14434814453125,387.3513488769531,314.0888366699219,388.0127258300781,315.350341796875,401.63037109375,303.73651123046875,404.1072082519531,303.2776794433594,405.2999572753906,246.18170166015625,427.84759521484375,245.91249084472656,417.9817199707031,251.24632263183594,422.21990966796875,244.5317840576172,435.1790771484375,243.17922973632812,455.9954528808594,199.21456909179688,472.3798828125
2022-04-05 08:45:00,303.7644,352.7417907714844,361.60931396484375,344.3743591308594,368.9481506347656,333.4307861328125,383.6369323730469,335.4775695800781,375.8062438964844,322.2165832519531,377.3782653808594,321.9640808105469,376.1590881347656,312.36407470703125,383.839111328125,311.8235778808594,383.063720703125,311.0383605957031,401.59027099609375,301.50628662109375,425.69512939453125,303.7519226074219,411.3838195800781,268.5623779296875,432.8570251464844,278.1348876953125,447.016357421875,258.1612548828125,447.6394348144531,246.04827880859375,458.7217102050781,231.0650177001953,497.667724609375,220.08267211914062,515.939697265625
2022-04-05 09:00:00,377.5838,367.2643127441406,377.6187744140625,353.7516174316406,386.9028625488281,336.8796691894531,398.7520446777344,345.0753173828125,383.4939270019531,341.6372375488281,391.91827392578125,341.44073486328125,411.8154602050781,331.8160400390625,392.8514404296875,324.3573303222656,426.7427673339844,313.2496643066406,425.73809814453125,310.8482971191406,449.4173583984375,303.7319641113281,458.46112060546875,280.2873840332031,469.7949523925781,282.1902770996094,470.03887939453125,258.3373107910156,487.7716979980469,279.93267822265625,525.0479736328125,243.6576690673828,530.5569458007812,224.2387237548828,573.8356323242188
2022-04-05 09:15:00,514.212,492.1695556640625,489.35443115234375,470.0141906738281,504.8092956542969,468.140380859375,514.0377197265625,455.5128173828125,514.2273559570312,436.5720520019531,514.0874633789062,450.25201416015625,515.3670043945312,434.26214599609375,530.8749389648438,435.56390380859375,532.6239624023438,420.6385192871094,560.1199340820312,427.4173889160156,556.8085327148438,417.9747009277344,580.1154174804688,387.6717224121094,610.1300659179688,386.7665100097656,641.484619140625,378.52197265625,634.0068969726562,361.6399841308594,660.3699340820312,326.4844970703125,668.9525756835938,307.73846435546875,694.2338256835938
2022-04-05 09:30:00,476.5707,500.9708557128906,513.8573608398438,489.97845458984375,521.1729125976562,493.5595703125,543.98193359375,478.5937805175781,530.7919921875,476.5694274902344,537.0294189453125,476.56512451171875,576.855224609375,473.25433349609375,569.6351928710938,466.9564208984375,594.0170288085938,465.95709228515625,594.2353515625,466.64556884765625,604.061279296875,450.3403015136719,593.3941040039062,426.6598205566406,615.1452026367188,424.1648254394531,640.2982788085938,417.8349914550781,638.8782958984375,398.88629150390625,665.4098510742188,396.8303527832031,665.7750854492188,364.3519592285156,735.6528930664062
2022-04-05 09:45:00,417.7858,565.426025390625,599.513671875,548.8726196289062,591.5093383789062,543.7037353515625,616.578857421875,525.8159790039062,621.8328247070312,542.721923828125,632.409423828125,514.6143798828125,639.16162109375,502.92376708984375,639.5418090820312,484.40130615234375,642.3424072265625,492.6665954589844,648.26708984375,481.58111572265625,659.9827270507812,482.96112060546875,676.7547607421875,470.2421875,681.9113159179688,448.7386169433594,682.7474365234375,419.0120849609375,699.6211547851562,416.6999816894531,733.9315795898438,417.3388671875,776.3727416992188,412.1048278808594,775.04052734375
2022-04-06 07:45:00,354.0992,330.98773193359375,344.8504638671875,329.4251708984375,349.5030822753906,328.2282409667969,351.9383850097656,324.7659912109375,353.0893859863281,323.1946716308594,352.0124816894531,321.20941162109375,357.2820739746094,311.3407897949219,357.5633544921875,310.4416809082031,354.20208740234375,311.83172607421875,366.5172119140625,298.6442565917969,363.28131103515625,308.8857116699219,368.46484375,277.9538269042969,367.9900817871094,286.0577087402344,372.91473388671875,230.5397186279297,388.2753601074219,250.6656494140625,382.9996337890625,220.0402374267578,390.34149169921875,196.38613891601562,408.3141784667969
2022-04-06 08:00:00,412.445,391.06585693359375,402.4974060058594,383.42596435546875,402.3492431640625,383.5524597167969,405.9015808105469,383.53900146484375,404.9283752441406,385.6833801269531,406.69781494140625,383.32257080078125,409.42608642578125,372.7388000488281,412.1107482910156,366.7664489746094,412.8479309082031,362.3616638183594,412.4081115722656,364.9508056640625,416.2707214355469,354.3058776855469,418.0440368652344,352.73358154296875,417.099609375,338.787353515625,423.0456848144531,333.6814270019531,431.0030517578125,325.1716613769531,435.73944091796875,312.77435302734375,441.9494934082031,256.3070068359375,464.9934387207031
2022-04-06 08:15:00,422.2486,435.62969970703125,448.2874755859375,434.23724365234375,448.993408203125,429.9325256347656,453.7777099609375,430.4549560546875,451.6069641113281,430.7867431640625,454.8800354003906,422.5889892578125,457.79412841796875,425.1655578613281,458.22515869140625,422.7034606933594,457.59613037109375,423.537841796875,457.7628173828125,418.4363708496094,463.33843994140625,411.1611022949219,468.19354248046875,411.4024658203125,469.2351379394531,406.22039794921875,472.06671142578125,392.48822021484375,473.9788818359375,383.5107727050781,475.8224182128906,353.241455078125,489.78082275390625,337.3664245605469,493.8763427734375
2022-04-06 08:30:00,478.0339,501.2796630859375,509.87359619140625,504.70098876953125,513.4597778320312,504.3207702636719,513.5440063476562,493.79376220703125,513.4774169921875,493.3187255859375,515.0982055664062,494.4178161621094,524.2340087890625,493.36749267578125,521.1197509765625,488.34954833984375,519.2523803710938,482.8954162597656,532.5926513671875,481.67742919921875,530.7630615234375,477.9877624511719,533.65234375,474.5784912109375,532.9454956054688,465.47967529296875,536.7738647460938,450.4165344238281,540.6036987304688,450.52447509765625,547.111083984375,425.55853271484375,555.3472290039062,395.963623046875,555.7927856445312
2022-04-06 08:45:00,533.5997,524.6895141601562,533.5176391601562,524.6340942382812,537.7711181640625,519.6502075195312,537.2726440429688,509.8285827636719,534.05615234375,512.3566284179688,547.5923461914062,513.4315795898438,550.97998046875,506.8959045410156,546.2760009765625,509.2621154785156,551.7412109375,502.3940124511719,553.21923828125,497.7215881347656,556.4737548828125,497.4924011230469,558.9873657226562,489.3750915527344,567.7667236328125,477.94342041015625,570.2395629882812,476.5400390625,568.6609497070312,459.7167053222656,577.3181762695312,447.6780090332031,596.1798706054688,397.1081237792969,598.3695678710938
