Datetime,I,Quantile: 0.05decrease factor: 0.0,Quantile: 0.95decrease factor: 0.0,Quantile: 0.05decrease factor: 0.02,Quantile: 0.95decrease factor: 0.02,Quantile: 0.05decrease factor: 0.04,Quantile: 0.95decrease factor: 0.04,Quantile: 0.05decrease factor: 0.06,Quantile: 0.95decrease factor: 0.06,Quantile: 0.05decrease factor: 0.08,Quantile: 0.95decrease factor: 0.08,Quantile: 0.05decrease factor: 0.1,Quantile: 0.95decrease factor: 0.1,Quantile: 0.05decrease factor: 0.12,Quantile: 0.95decrease factor: 0.12,Quantile: 0.05decrease factor: 0.14,Quantile: 0.95decrease factor: 0.14,Quantile: 0.05decrease factor: 0.16,Quantile: 0.95decrease factor: 0.16,Quantile: 0.05decrease factor: 0.18,Quantile: 0.95decrease factor: 0.18,Quantile: 0.05decrease factor: 0.2,Quantile: 0.95decrease factor: 0.2,Quantile: 0.05decrease factor: 0.22,Quantile: 0.95decrease factor: 0.22,Quantile: 0.05decrease factor: 0.24,Quantile: 0.95decrease factor: 0.24,Quantile: 0.05decrease factor: 0.26,Quantile: 0.95decrease factor: 0.26,Quantile: 0.05decrease factor: 0.28,Quantile: 0.95decrease factor: 0.28,Quantile: 0.05decrease factor: 0.3,Quantile: 0.95decrease factor: 0.3,Quantile: 0.05decrease factor: 0.32,Quantile: 0.95decrease factor: 0.32,Quantile: 0.05decrease factor: 0.34,Quantile: 0.95decrease factor: 0.34,Quantile: 0.05decrease factor: 0.36,Quantile: 0.95decrease factor: 0.36,Quantile: 0.05decrease factor: 0.38,Quantile: 0.95decrease factor: 0.38,Quantile: 0.05decrease factor: 0.4,Quantile: 0.95decrease factor: 0.4,Quantile: 0.05decrease factor: 0.42,Quantile: 0.95decrease factor: 0.42,Quantile: 0.05decrease factor: 0.44,Quantile: 0.95decrease factor: 0.44,Quantile: 0.05decrease factor: 0.46,Quantile: 0.95decrease factor: 0.46,Quantile: 0.05decrease factor: 0.48,Quantile: 0.95decrease factor: 0.48,Quantile: 0.05decrease factor: 0.5,Quantile: 0.95decrease factor: 0.5,Quantile: 0.05decrease factor: 0.52,Quantile: 0.95decrease factor: 0.52,Quantile: 0.05decrease factor: 0.54,Quantile: 0.95decrease factor: 0.54,Quantile: 0.05decrease factor: 0.56,Quantile: 0.95decrease factor: 0.56,Quantile: 0.05decrease factor: 0.58,Quantile: 0.95decrease factor: 0.58,Quantile: 0.05decrease factor: 0.6,Quantile: 0.95decrease factor: 0.6,Quantile: 0.05decrease factor: 0.62,Quantile: 0.95decrease factor: 0.62,Quantile: 0.05decrease factor: 0.64,Quantile: 0.95decrease factor: 0.64,Quantile: 0.05decrease factor: 0.66,Quantile: 0.95decrease factor: 0.66,Quantile: 0.05decrease factor: 0.68,Quantile: 0.95decrease factor: 0.68,Quantile: 0.05decrease factor: 0.7,Quantile: 0.95decrease factor: 0.7,Quantile: 0.05decrease factor: 0.72,Quantile: 0.95decrease factor: 0.72,Quantile: 0.05decrease factor: 0.74,Quantile: 0.95decrease factor: 0.74,Quantile: 0.05decrease factor: 0.76,Quantile: 0.95decrease factor: 0.76,Quantile: 0.05decrease factor: 0.78,Quantile: 0.95decrease factor: 0.78,Quantile: 0.05decrease factor: 0.8,Quantile: 0.95decrease factor: 0.8,Quantile: 0.05decrease factor: 0.82,Quantile: 0.95decrease factor: 0.82,Quantile: 0.05decrease factor: 0.84,Quantile: 0.95decrease factor: 0.84,Quantile: 0.05decrease factor: 0.86,Quantile: 0.95decrease factor: 0.86,Quantile: 0.05decrease factor: 0.88,Quantile: 0.95decrease factor: 0.88,Quantile: 0.05decrease factor: 0.9,Quantile: 0.95decrease factor: 0.9,Quantile: 0.05decrease factor: 0.92,Quantile: 0.95decrease factor: 0.92,Quantile: 0.05decrease factor: 0.94,Quantile: 0.95decrease factor: 0.94,Quantile: 0.05decrease factor: 0.96,Quantile: 0.95decrease factor: 0.96,Quantile: 0.05decrease factor: 0.98,Quantile: 0.95decrease factor: 0.98,Quantile: 0.05decrease factor: 1.0,Quantile: 0.95decrease factor: 1.0
2022-06-29 16:30:00,446.8307,385.800417156961,385.8004171584001,377.59693936627144,389.18805340628063,364.8704002429001,388.0526283229049,359.3081862429942,394.08152836299433,356.00743486313814,402.37189102314403,354.1938027934121,412.1493729934014,350.0297011958052,419.5763854358096,343.3157840657004,424.45358234569227,336.61545079841653,429.3443631184206,327.46870856612645,431.7887349261286,318.9785372948553,434.88967769485646,306.97138754301614,434.47364198302444,300.54719249236126,439.64056097235857,293.6443447129733,444.3288272329765,286.4235367530523,448.6991333130522,274.2629243150435,448.1296349150452,261.37287536000593,446.83070000000026,253.82929308505373,450.7638553489349,249.11479046600496,456.97580993600945,243.3060427331134,462.52476564848024,235.1052202333982,465.0341362094883,226.5790363914797,467.76294805096154,219.90216690590927,472.23288729799486,210.6861541145323,473.96963418416016,204.1619025043722,478.9041658992671,195.0019747009138,480.1115954529899,187.1935631747103,480.69757063192145,186.22373316375953,486.62361790194296,186.58351621836363,483.1952763237772,182.71625365274298,486.73521722644523,174.3395549388036,485.4114825372726,171.1091815185424,487.4199474615082,171.07714253807708,484.83740200918675,167.60215294367165,484.8478028273568,164.26283530236714,485.9232220008106,164.70667719438725,487.4514998756134,162.83487052407222,488.103454309588,163.2267768009202,484.0617276330139,161.10867906206656,485.3156988751008,159.08410250379816,482.19526374520353,159.87916514613337,482.2991026753797,159.25192988889367,485.87751516702207,160.2965440291915,487.2591956592888,160.30431666681628,489.4858460893226,156.13299771410917,490.1297869121757,155.16491455337794,492.95105393726226,153.30991282277006,496.161063681833,152.16110969450213,498.0769925907226,152.00206206802847,499.57732615874266,151.9944889472998,505.64759234471666,151.45186232700019,508.9957182224181
2022-06-29 16:45:00,431.8693,325.8363533403671,325.83635334184856,317.7162580704305,329.30737211043925,305.7574500432059,328.93967812320875,299.83578796456163,334.6091300845639,295.788116298206,342.15257245821124,292.7897372797229,350.74530747971903,287.6147637069499,357.1614479469553,280.2132342099237,361.3510324899163,273.7373002144809,366.46621253448524,264.7484058711272,369.06843223112907,256.84244222841824,372.7535826284186,245.9802528591873,373.4825072991954,239.3270473850381,378.42041586503683,233.1465110717102,383.83099359171433,226.2466504644558,388.5222470244569,215.91184862954637,389.7785592295482,204.64679431191877,390.1046189518933,198.401742334631,394.53194830567895,194.58610847093382,400.73810708179496,190.66677602321204,406.69927736060583,184.26467738013594,409.6241789292388,178.35565108151664,413.44887150969276,172.09809160168857,417.4230885270303,164.75485890331458,420.08926017110787,159.41292033118748,425.2746721596262,151.9358065835936,426.8430437905346,144.99929813334413,426.2618663858068,144.4776374079509,430.605311336137,145.69846242388974,425.98789261703246,142.4996070970442,428.46120970322016,135.26207614298073,426.4204015494857,132.0344592457892,427.5958019044988,132.11200362385904,423.89142487322806,130.21218592158647,424.26704288495404,127.95512356877748,424.94032741776243,128.4348481385155,425.7960857230207,126.91065207530049,425.5840162797672,127.09899502250315,422.13674613539905,125.884998682256,424.13844359292085,124.65355895170383,421.19941538335326,125.38529909424162,421.2010814484679,124.87676584018664,424.37965948927524,125.78189336034967,425.0491874786118,125.46169237673155,425.7158850399883,122.12799840065058,426.1412309444528,121.74638608200483,428.3754984974386,120.62770063461122,430.77515499325654,119.92621250555946,431.70457645390286,120.11253256657713,431.8692999999999,120.40004900201401,435.5717584764324,120.49712494857866,437.4109260173986
2022-06-29 17:00:00,372.0602,280.19090699051895,280.1909069920195,272.40671176483994,283.9978258048467,261.06855078753745,284.25077886753274,255.20820167987273,289.98154379987494,250.56073659830543,296.9251927583098,247.47430065160287,305.42987085160115,242.1639958049258,311.71068004493037,234.6408469702236,315.77864525021613,228.41762119124527,321.1465335112501,219.32419115112435,323.64421751112536,211.63634952892923,327.54748992892735,201.5355307988639,329.03778523887064,194.7896091566383,333.8829776366366,188.89175532803412,339.5762378480386,182.1613893563697,344.4369859163706,173.28882029406307,347.1555308940656,163.38731777428515,348.84514241424995,157.61362551847938,352.52964591730216,153.91393283694302,357.68552277197307,151.40628390047294,363.33096768041776,146.8040455188675,366.3501104539895,142.6018767782734,370.41761573841586,136.58289198971687,373.4345597070372,130.59339564710407,376.2896937200612,125.91531076319856,381.2408928678807,119.6408707013341,382.78950443785675,113.21223555638626,381.1045372326244,112.76453462173626,383.8046730344416,114.83317945796692,378.1269025099778,112.26295256334915,379.81086561173913,105.78434487080135,376.9928295314715,102.53552148975389,377.22285380124055,102.71178392857884,372.06020000001354,101.9285115953168,372.06019999999967,100.39662301272449,372.0602000000006,101.16710113254693,372.0601999999988,100.21435739586565,371.0737594664055,100.33952472135023,366.8377260526563,99.87999551152879,368.8563862108621,99.5304292599202,365.2036513134711,100.27100789721541,363.85319719972256,99.87592944795037,366.0676730314064,101.14341305178927,366.1171278446228,100.64719012206714,365.2968963597953,98.09784142776616,365.3548674343392,98.28208787699107,367.15789899029056,97.86544392662026,368.9735659428845,97.69104670707944,369.48033501836954,98.22739965457903,368.51465259204303,98.77246880902146,370.44167977443726,99.40524945205152,371.3769076858854
2022-06-30 15:15:00,606.6509,601.7759101758215,601.7759101775287,602.2790275580415,613.8701415980635,598.3057403502462,621.4879684302421,593.0429287611727,627.8162708811445,586.6113651250437,632.9758212850066,580.9282803023964,638.8838505023948,570.5007250298379,640.0474092698392,561.2495067481123,642.3873050281161,553.6409881262019,646.3699004461967,547.6873248372659,652.007351197256,539.4118618741965,655.323002274196,533.0856002493417,660.5878546893084,523.2358347941846,662.329203274188,515.0515607547073,665.7360432747067,508.1694214850116,670.445018045012,503.6630643021676,677.5297749021703,496.35329091464837,681.8111155546435,490.02506118357786,683.523232103639,484.73234368745284,686.0434699616812,474.1614232710175,684.9190937559032,461.87114924500935,680.5814535348759,450.57069503262016,679.9494035661304,446.72893427541146,684.8475641094042,433.7702145515434,680.6630398427817,421.5260692189225,681.9439970688564,409.7837402300708,682.0821890065075,403.9572417927783,690.0036879461244,395.77498957460523,693.8697798014973,391.2232612251005,699.8345311510964,383.33078568834947,705.5388317279435,375.79220773968524,710.9101845389529,374.58504799707146,719.3498795316835,372.53684652440427,725.0348815013624,370.0488114517129,731.4920347791566,363.24961018814804,729.357841801822,361.58345519352287,736.1163563900317,357.56292836724936,739.0582274827747,356.8298067413425,742.5584364949727,356.40860786354216,750.3482096913332,355.36500769316785,752.496359728041,354.65007756315345,754.7647604363033,353.4445290984848,754.9830645940627,349.4609710995003,754.4253953155311,349.54116009147714,757.8744854899609,350.41974930760483,759.3080491311474,349.83629047031326,759.9033782502577,348.13061579807,766.841628591267,345.94067390460907,772.1282444565417,345.689824083609,772.9253795740004,345.0580040654094,773.5161697057291,345.5657620698493,775.4740554013345
2022-06-30 15:30:00,566.3026,589.5524189983088,589.5524189991356,589.6654870311746,601.2566010711946,585.6091008804741,608.7913289604708,580.4283427857913,615.2016849057804,571.8986149427803,618.263071102755,564.9324229389504,622.8879931389429,554.6535441349058,624.200228374902,545.4608989729057,626.5986972529143,536.5297439418064,629.2586562618051,529.9356534415407,634.2556798015306,521.0701615983878,636.9813019983911,513.0901678635203,640.5924223034859,502.0523017744366,641.1456702544394,492.8963401627934,643.5808226827928,486.32062412494656,648.5962206849454,480.93253670504583,654.7992473050493,473.87962613518704,659.3374507751719,465.9571821975674,659.8382137148346,459.0549036697538,660.9578112732496,449.3009312286783,660.515545702589,438.60033206107016,657.5077534014495,427.5408767151974,657.2444689304549,422.99782433830694,661.2912374135767,410.2538404385523,656.857479973221,399.44431390536454,659.0889683609954,388.0673809493984,659.4235440612161,381.5061470304351,666.1263134898885,373.46837425459137,669.9080147627798,369.9944613007954,673.3617151648721,362.1949788346105,677.7123137792087,353.8280830366407,681.1577058484901,352.9834652449382,686.4913339167047,351.17159491381545,689.3171435692518,349.5335742160376,694.108289407704,343.6493996048693,692.7550352549001,342.34965410088506,697.2034292169366,339.11090474499656,699.4108520535375,338.5718214122311,700.8906755811273,339.06868471602814,706.3962712773848,339.0973509884721,706.0863323449786,338.7535379576288,703.6417975786952,338.07071261902024,701.5974654280283,335.4379800361423,701.1612596512683,335.1280561788092,702.0299902791736,335.944367204722,700.8093425360324,336.2026202593622,699.6634620825967,335.58941212865597,704.1292818938537,333.64799236276866,707.0258924809401,334.85292267899575,705.8963890864477,334.32075758655384,705.6626845619711,335.11607836133857,705.928630683521
2022-06-30 15:45:00,550.5364,520.0835119036833,520.0835119041445,517.9529171009307,529.54403114095,513.7334650388871,536.9156931188979,506.9254497021708,541.6987918221691,498.91734476848376,545.2818009284695,489.21994984525975,547.1755200452494,478.1593244030346,547.706008643033,468.89423706553134,550.0320353455355,460.57014795231925,553.299060272321,453.5186073563036,557.8386337162979,446.0703487641196,561.981489164118,437.25739471602725,564.7596491560145,426.5574072752514,565.6507757552528,418.68617154331247,569.3706540633121,411.4360794555979,573.7116760155992,405.616028661048,579.4827392610492,398.75968174602707,584.217506386,392.74487196481977,588.120656695282,386.01415200069465,590.673844322058,377.99248635137394,592.7336918328712,368.6109380588884,592.002191626059,359.5180494409631,593.8694132510713,355.2149872414875,599.1383771426993,343.98357969184383,597.0276286702651,336.8688715020169,602.0663648255717,326.67624453438196,603.1711051524939,320.16980990052326,609.2402247089133,314.3572025379165,614.5719447255009,312.5299069314845,617.1938512435404,305.8572299988939,621.7417930717036,298.11446584567267,624.593517557138,296.202482597031,628.9435357726268,294.7229684447786,630.5223435455576,294.3315148521031,636.359912141628,290.4684276636382,635.99500195764,289.62921987691857,639.754878087377,286.9683651165031,642.3818955522917,286.45943266492526,645.7651447987772,287.1121391088442,649.9260290685446,287.21122775018694,649.9486479189238,287.30479282109786,649.4138301651443,286.6101048313394,648.0041015252234,284.6491651008213,649.0206984852764,285.0593407744524,650.7682272339496,285.51894794095546,649.2569281445898,286.3464515247759,650.0074894274395,285.308327043047,654.0817093772818,283.26731754384696,656.6447707525087,284.9285224122058,656.2196538528257,284.2262728208437,655.9256571789643,284.8779524438806,656.4574696593878
2022-06-30 16:00:00,481.2895,470.5898301886879,470.5898301888896,467.3954499805275,478.9865640205443,462.52185464416067,485.7040827241773,455.73701141528744,490.5103535352966,446.49707095259794,492.86152711259047,436.4076655353293,494.3632357353162,425.43269663833195,494.9793808783302,416.41372190454143,497.5515201845465,407.6634309665237,500.3923432865279,400.6695361543287,504.98956251432367,393.6218841291771,509.53302452917944,384.29322006263885,511.79547450263016,373.918332014923,513.011700494923,366.0215377890635,516.7060203090638,359.20893430067895,521.4845308606799,353.1902301074196,527.0569407074205,347.1812718727136,532.6390965126793,340.9266375966637,536.7124482018271,334.2782245451987,539.73213855367,328.0594313359448,543.4232923748187,320.87216588739943,544.9019035407163,313.3917280902556,548.1659829701525,308.62646805389767,553.0890592559502,298.78826856829363,552.374670704702,292.63276403234306,557.5429136695623,283.9896950210001,559.6225067080236,277.38872643970694,564.4432751637589,272.0684155136118,569.2777570627776,271.161823414302,569.9969490044928,264.99231023867975,573.5654894311795,257.37161563309064,575.1118910429406,255.1803870820997,577.894880756775,253.7600373868536,578.0422165482256,253.94044778169794,583.4501342987485,250.68033669581868,584.5930800865374,249.62988949308127,587.2222095272415,247.0018697684396,589.1547289484095,246.47235653076197,591.939760916283,247.56513685982026,594.695865597385,247.97931548106905,593.9311804753049,248.2248599029452,591.9871187035855,247.9066843448251,590.5388569901963,246.3506486743972,591.5130597455321,245.93277430650514,591.3148504072435,246.03204915053342,588.719047109091,247.19062534872958,588.8513259994502,246.8015042892362,591.8210795226465,245.32379026426648,593.3534180630251,247.3076310476015,591.9054515365443,246.86854680537093,590.5742238355467,247.78829519849495,589.9625478328858
2022-06-30 16:15:00,334.3823,433.8516764302757,433.85167643035146,429.8419405054165,441.43305454542684,424.8827748294054,448.0650029094146,418.1532895930813,452.92663171309687,408.5303045608496,454.8947607208497,398.79261474444326,456.7481849444287,388.4861787546844,458.03286299468067,380.00739237365025,461.1451906536563,371.2327614516056,463.96167377161237,363.5390948825273,467.859121242523,356.5598942281306,472.47103462813226,346.57844279541115,474.0806972354061,336.40097760350324,475.49434608350214,328.4303701843197,479.1148527043203,321.2954427268021,483.5710392868025,314.9998100910218,488.8665206910218,309.5790223546057,495.0368469945648,302.79765389554757,498.62594337099785,295.2176153331817,500.72436188668803,290.2591281503615,505.2905588703225,285.018344589186,508.40198515140014,278.2675089794084,512.0674620946182,273.51630654169105,516.8308935959438,264.7235275050371,516.903093838488,259.4571576095449,522.3422359240682,251.6202796178435,524.7389014019548,244.87070892644638,528.5159544499807,239.9095771926503,532.8966131772733,240.08797950305708,531.8760386373293,234.79694187167968,535.1117303359982,227.43844810540355,535.6886720786189,225.04994209729398,536.5651196855962,223.82906224581436,534.5410680169529,224.5742850242288,538.8845243676003,222.12565724859672,540.3676520359177,221.59864644793504,541.699328238612,219.79181229404588,543.118272783324,219.3808863508575,543.991282866266,220.93048175717433,545.3481354462255,222.036750569575,543.2191776050338,222.5598857114393,539.203394220125,222.5045440631924,536.7588474582225,222.05450707699828,537.6649554425157,221.58903384856893,536.21029638565,221.75490121792592,532.6116695537613,223.436226851494,532.6641265547838,223.495031787547,534.7378585987046,222.5521013020859,535.3622346705185,224.93242455003164,533.076981246099,224.63179940466966,531.0282961246127,225.6885239034233,529.8280438652084
2022-06-30 16:30:00,396.2033,363.41642942344333,363.41642942378496,358.1254137405669,369.7165277805733,352.9880138844005,376.1702419644033,346.09232292546454,380.86566504547903,338.0701941005887,384.4346502605942,328.8253326538889,386.7809028538806,319.3750105148156,388.92169475481364,311.7564796744048,392.89427795440633,304.2263588178167,396.95527113782293,296.47308904419725,400.79311540419553,290.6175348657399,406.5286752657396,280.9301884847271,408.4324429247302,272.07642066703005,411.1697891470282,265.31856187012215,416.0030443901232,257.90396948600255,420.1795660460038,251.3713162964307,425.2380268964304,245.9594050477041,431.4172296876624,240.43265875563148,435.63899417517007,233.64807507538205,437.9784859633994,230.2082909837932,442.8165717120302,226.09306005486744,445.9107694286957,220.71185872748453,449.5736647930556,216.68521954035427,454.341435744569,209.65727716775794,455.6349490148093,205.82895422682105,461.4844883622771,199.1034841834713,463.9244585776652,192.77719132882928,466.5427385007511,189.17270552512466,470.73715985772793,190.35304194028492,469.14834912535736,186.3117619550266,472.54354499667426,180.0880324475991,472.94229727982434,177.1358088260604,473.7992077957469,176.0977002689709,471.27232543487304,177.0243079471036,475.88497991543,175.60850596637582,478.31169192532406,175.39883545601705,479.8328265710517,174.06003135631826,481.2158047083802,173.680527779881,482.05363797772094,175.1009496060897,483.03141537031183,176.0562665161361,481.56523701611457,176.78775707083668,479.51168996442425,176.77588319080687,478.0772765524975,176.86202155681917,478.8765159558945,176.7154784567195,477.829828180438,176.57837849522534,474.6190992123063,178.32175146047084,476.05943770751986,178.12875326738222,478.36668432606774,177.3813920703297,478.9782155043444,179.48324735072464,477.23152820356023,179.2669551389515,474.74014814426135,180.18192390168912,473.4744445488714
2022-06-30 16:45:00,114.6433,254.89742570293288,254.89742570319157,249.7440167786421,261.335130818648,245.81555833205053,268.99778641205376,239.57888047633128,274.3522225963436,233.49229563271473,279.85675179272016,224.19236570808687,282.14793590809217,215.82318265603172,285.3698668960327,210.02965870252063,291.167456982516,204.83763409105347,297.566546411056,199.1288254729535,303.4488518329528,195.79889208172904,311.7100324817301,188.2263612855873,315.7286157255899,181.08367444547812,320.1770429254767,176.17572583208823,326.86020835208996,169.9226861450634,332.19828270506326,164.71165435588202,338.57836495588606,160.1046433723491,345.56246801231396,157.3370591295183,349.3208697337357,153.13443653786462,351.5846401777293,151.68831059247546,354.41605261660095,148.50679330359816,354.2936984491441,145.30025314316677,356.92942582974285,142.67034353377278,360.2692608035853,138.2096093451208,361.6919334610695,136.57420161338842,367.3872525213978,131.65797359749914,369.13716080372234,126.31192157868928,369.5723138981096,123.8472957497541,371.7856453385455,125.94201964148532,371.80442673007656,122.50387964549395,374.4356451854222,117.96775483597933,375.0935053164654,114.64329999999873,378.7415739020086,113.4147612054736,378.11840902661805,114.53902580199498,384.8152449872098,114.00066736808361,389.99863098618425,113.46482565765918,393.492929902592,111.99843416954155,395.6694740788024,111.52764100478088,398.5255029439402,113.13478764573576,398.65974354358025,113.9182974626361,398.9144247779392,114.64330000000655,399.9457759539882,114.64329999999896,399.7493805961633,114.64330000000008,399.6071001692152,114.64330000000369,398.0981034737734,114.64330000001638,394.9089217354003,116.46328177018069,396.8066633906586,116.40482373222227,399.63411489691396,115.44082145086358,400.7151816764373,117.60119934454642,399.3136085885559,117.52912398195912,394.5147044897253,118.59155486548627,392.22692707907333
2022-06-30 17:00:00,144.2735,247.4656500224791,247.46565002475936,239.92357435170206,251.5146883917021,231.6644534197282,254.84668149969735,225.4748259972418,260.2481681172302,219.4788299704906,265.8432861304985,216.0414062185292,273.99697641853237,209.55775176298272,279.10443600298333,202.60743870597054,283.7452369859707,196.5178356720871,289.2467479920888,188.28382142648402,292.60384778648495,181.6521751699674,297.5633155699622,173.92057888306522,301.4228333230675,168.4873660453794,307.580734525377,163.27924362200392,313.9637261420091,156.28561854610658,318.5612151061061,150.41979167248087,324.2865022724811,145.88859985142224,331.34642449139653,140.77284173776044,333.36076773926527,136.5023222672914,335.8352298306328,135.84439558868684,339.75562644774385,134.76229451881056,342.7057895229793,132.79325906152076,345.84161300701135,128.88216936987072,348.1041544600545,125.2926910423017,351.0888011196749,119.79703395373205,354.40015899487736,116.29420321055741,358.1264391389304,111.56869156046912,359.86812247436575,109.15348757559478,362.64341456943737,110.7441741229894,359.11189015631925,109.38976669452501,363.2185129693149,105.37310446903454,363.5256859356895,102.08602969311373,363.40522280717045,101.62688541309743,359.1372702087972,101.86199012194156,360.78111346157476,100.47020806686126,360.74054276489693,100.43572560760636,360.63084401544575,99.3488808594901,359.80881536916934,98.98111040373522,356.0584361166694,99.49184521027632,359.52305524278665,99.59128394497269,357.5485099181512,100.05399883702427,356.8653725981236,100.26163211684393,358.4025094305855,100.1960340555358,358.04987017697897,98.65875202239306,357.70923482428685,97.471814744395,358.3774585207226,98.06227388496976,362.39032942207103,97.92486333511899,364.8508293398012,99.05129909375766,366.2632066996703,98.62670928512007,365.27185247257637,99.29456283091115,364.36960942194276,100.2103223191509,363.6486591966332
2022-07-01 15:15:00,685.4453,633.781888504448,633.7818885048825,629.6553989559294,641.2465129959343,629.0340726033645,652.216300683364,622.568105653737,657.3414477737265,615.8492072540871,662.2136634140826,606.0455717577116,664.0011419576977,596.4087039616026,665.9553882015879,590.5255730907628,671.663371370766,582.0193372760563,674.7482495960572,576.3258838902761,680.6459102502672,566.9059465218983,682.8170869219033,558.0559801293496,685.5582345693119,547.0514527925304,686.1448212725322,537.7621630775512,688.4466455975489,529.7326563506024,692.0082529105997,522.7973596293958,696.6640702294051,520.1191027462419,705.5769273862279,512.4316060889226,706.5179017616815,503.3340091020535,705.9533746045324,493.8681244926106,706.2085599519843,484.24416833399926,705.3138614266296,471.60631231987435,704.2187486061921,469.5701196732356,711.3410179605856,458.20089108505533,708.8038297278367,451.3677622197855,715.0132165958524,441.0477299305563,716.2270301648832,434.41817830920604,722.2731046895547,424.464207113941,723.4136299182028,420.60818704912344,727.8593433569093,412.7865070798322,731.803556680656,404.96079986696634,735.246305631536,403.89375022192166,740.5567116342921,402.06262058383345,743.4252978263986,400.4369330778833,748.1319454795193,395.23017479273614,745.3997888862112,394.5272634713818,749.463039962948,391.7547907437543,754.4220071049156,391.48228973867754,762.823857383588,392.53686365092744,769.8546637055645,391.99019899419534,767.94881361219,391.73950905581825,761.6044091292775,391.4790647697259,759.6550811304746,388.1251009660269,762.8170578416798,388.11001060263595,765.9636634439834,388.2940151813706,764.8659586829621,388.1262536890741,767.487455276016,386.459120524782,769.3233977955233,384.364920687851,770.981101488981,384.6570056053256,771.7236758837936,383.49987204964657,771.6533849955887,382.8123922523884,773.4484711521058
2022-07-01 15:30:00,642.8655,606.97994195158,606.9799419520039,603.221692266822,614.812806306822,602.4194665620221,625.6016946420057,596.6550352324606,631.4283773524567,589.078898655856,635.4433548158538,580.9424242905334,638.8979944905241,572.7609412083791,642.3076254483618,567.682300757765,648.8200990377704,559.1371427800519,651.8660551000563,552.4315603572252,656.7515867172159,542.1351442616791,658.0462846616864,532.7462915199396,660.2485459598998,521.7111675111076,660.8045359911089,511.75735908686545,662.4418416068628,503.57902468276586,665.8546212427627,496.33631840683734,670.203029006845,493.33496202607535,678.7927866660573,484.2653487937464,678.6165316318761,473.9385849014,676.9739470464194,465.27338989829553,678.1429928042924,457.7232837420442,679.3151825199485,445.11475108965294,678.4077125409945,443.1030911880621,685.6076115189278,432.6270954273061,683.8859586446059,424.9401422152505,689.1085756191314,414.81958965460416,690.5179128693244,407.97326610902286,695.8480603192829,397.52564936741334,696.2111967737536,394.61486967435445,698.7198064169669,387.77944405626454,702.7406459753792,380.34643245772133,705.8742283111567,379.6069375849845,709.276359554585,377.7359383630997,709.54371553715,376.4883980624245,712.6596859977782,371.5645753139977,710.0776216640202,371.5133966957101,712.8525549451097,369.79586019217027,717.0254854562169,369.6861614923658,721.1306298176153,371.4379919193188,726.6393026586596,372.11421099090256,723.034865055816,372.0768663995036,713.614117505832,372.208114310155,709.7355649576307,370.4706999193442,711.307735633464,370.30644627928615,711.69163523968,371.15278736388814,709.0356267654494,371.77403893402385,709.3656260031371,371.1086670564522,709.9727780101928,369.76340186427905,710.2697964168175,370.72749459448465,708.8296750251014,369.93880903241336,707.619913010089,369.6880793353464,707.4897796745684
2022-07-01 15:45:00,610.1626,561.5092830281836,561.5092830284743,557.1787519107505,568.7698659507486,555.8171527725456,578.9993808525265,549.3539730893692,584.1273152093705,542.1370929251515,588.5015490851537,533.5727717261314,591.5283419261182,525.4537322188663,595.0004164588516,519.9908798056854,601.1286780856886,511.95433274089254,604.6832450608994,503.98963931076156,608.3096656707546,494.25145960000066,610.1626000000012,484.0971055213466,611.5993599613214,473.0478940726471,612.1412625526476,463.6604477399804,614.3449302599784,454.72115384369766,616.9967504036961,447.316424426447,621.1831350264517,443.4204919951328,628.8783166351061,434.94549579730625,630.2715932402342,424.0516679898373,628.7798980736098,416.1915905214574,631.3626957671859,409.4924875578571,633.8953433643022,397.76669345882704,634.1143122491694,395.51691438812423,641.6685196011193,385.5179999596188,640.8760579321253,379.4852274379687,647.4068689134461,369.3852229316511,648.8076940707708,362.3326616213449,653.7089416946494,353.5332078850996,655.4859730055975,352.1684358904542,656.6501679032611,346.3620204354876,661.1813238985566,339.1176211352578,663.8380880889795,337.7090708797143,665.8322928350672,336.20988745145706,664.0022712927715,335.862379846043,666.8783551371894,332.3004224267491,664.112216885052,333.17853487167747,665.920425886246,332.53185929022004,669.8732516440789,332.55431474147787,672.1494593245295,334.43127902458224,676.0299946219923,335.7636641189655,671.644803030523,336.1385064713892,662.5465568864986,336.1180959057244,657.9298050478811,335.81329003702075,659.7539443175245,336.6053491831297,660.1692981167707,337.68914683780395,657.0342888218524,339.02431814295784,657.7455594288078,338.32747668620465,658.3873926331645,337.0433434105339,658.4526675880612,338.694575289497,656.812343119558,337.87912434327825,655.7892947692026,337.7926893484069,655.9625865434225
